,Data,User,Pesan,Saham,Jam,Tanggal
33,34,Achilles JoKer,"Membalas : PNBS beralih ke bank digital
 ","BANK,PNBS",4:26:29 PM,Thursday April 29 2021
34,35,Herlinda Linda,"Membalas : PNBS beralih ke bank digital
Bener nih? Hadeuh baru jual kemaren.","BANK,PNBS",4:21:50 PM,Thursday April 29 2021
35,36,Ronny,"Membalas : Photo
Maret dan april dia bilang bull jg ga kemaren?",BULL,3:54:29 PM,Thursday April 29 2021
36,37,Rakhmad Nirmawan Nofendi,"bulan Mei kata CLSA marketnya Bull jd sell on may & go away gak ada y berarti
Ini adalah foto",BULL,3:52:12 PM,Thursday April 29 2021
37,38,Dimas,"Membalas : PNBS ada berita apa ya?
PNBS beralih ke bank digital","BANK,PNBS",3:44:40 PM,Thursday April 29 2021
38,39,Tejo Arum,"Membalas : halo pak 
Wahhh ternyata muncullll...gimana huuu LPPF biarkan naik 3000 dlulu yaaaa    ..... terserahlahh habis itu gimana mau anda",LPPF,3:44:32 PM,Thursday April 29 2021
39,40,            ,"Tahu kenapa akhir-akhir ini pasar saham makin nggak enak buat trading?

Secara teknikal IHSG membentuk pola Snoopy
Ini pola super gabut dan super mager

Makanya belajar TA
Ini adalah foto",POLA,3:35:06 PM,Thursday April 29 2021
40,41,Rakhmad Nirmawan Nofendi,"mari kita appreciate   :rocket:
Ini adalah foto",MARI,3:31:40 PM,Thursday April 29 2021
41,42,Aldo,"Membalas : LPPF ke 1500 jadi ga bagus chart nya dong ah...  
mungkin maksudnya 15.000",LPPF,3:03:53 PM,Thursday April 29 2021
42,43,rigeladitya,LPPF ke 1500 jadi ga bagus chart nya dong ah...  ,LPPF,3:01:22 PM,Thursday April 29 2021
43,44,panjianom,"Membalas : Masak merah trus pak    
Bosen liat yg ijo2 bu, kanskrg lagi musim kebakaran  ",TRUS,2:59:43 PM,Thursday April 29 2021
44,45,Ratih Estiani,"Membalas : Ini knp ihsg ijo?   
Masak merah trus pak    
",TRUS,2:59:22 PM,Thursday April 29 2021
45,46,Dhani,Hahaha bank lemess bri,BANK,2:56:46 PM,Thursday April 29 2021
46,47,nathan,"Membalas : iya, om nathan kan orang dalem BEI, jadi bisa main short sell
Jangan di kasih tau hu",MAIN,2:56:14 PM,Thursday April 29 2021
47,48,Faliq H,"Membalas : ihsg lagi ijo om, kalo ihsg merah baru muncul. mungkin dia main short sell
iya, om nathan kan orang dalem BEI, jadi bisa main short sell",MAIN,2:54:32 PM,Thursday April 29 2021
48,49,Agus Poetradi,BANK dibanting,BANK,2:54:06 PM,Thursday April 29 2021
49,50,nathan,"sabar aja tunggu di 1500
Membalas : Sekarang mengjilang dia kalo LPPF jalan
halo pak ",LPPF,2:50:51 PM,Thursday April 29 2021
50,51,Dream Big,"Membalas : Iya tuhhh...mana tuu orang yaaa
ihsg lagi ijo om, kalo ihsg merah baru muncul. mungkin dia main short sell",MAIN,2:50:49 PM,Thursday April 29 2021
51,52,Dream Big,"Membalas : Sekarang mengjilang dia kalo LPPF jalan
kalo turun dia baru muncul ya? wkwkwkkw",LPPF,2:48:34 PM,Thursday April 29 2021
52,53,Tejo Arum,"Membalas : wkwkwkkwkw, suhu nathan bukannya tukang tebar fear ya?
Sekarang mengjilang dia kalo LPPF jalan",LPPF,2:48:11 PM,Thursday April 29 2021
53,54,Tejo Arum,"Membalas : LPPF sampe ketemu di 3 rb
Katanya suhu nathan 1500    ",LPPF,2:46:21 PM,Thursday April 29 2021
54,55,Aho Lie,"Membalas : BANK ngamuk
Waduh lspor tuh   ",BANK,2:42:21 PM,Thursday April 29 2021
55,56,RBTAN59,"Membalas : BANK ngamuk
baru di omong    ",BANK,2:42:09 PM,Thursday April 29 2021
56,57,Harry Wijaya,"doid
Ini adalah foto",DOID,2:42:06 PM,Thursday April 29 2021
57,58,Dream Big,BANK ngamuk,BANK,2:41:07 PM,Thursday April 29 2021
58,59,Chezy,"go tins go,, timah ath, masa ga ath juga","MASA,TINS",2:34:40 PM,Thursday April 29 2021
59,60,panjianom,"Membalas : udah pernah dpt cuan dr saham bank blom om.. udah 3000% msh super power
rahasia  ",BANK,2:22:02 PM,Thursday April 29 2021
60,61,RBTAN59,"Membalas : Imposible krn udah over dosis itu, paling mentok di 895 trus nyungsep
udah pernah dpt cuan dr saham bank blom om.. udah 3000% msh super power    ","BANK,TRUS",2:21:48 PM,Thursday April 29 2021
61,62,RBTAN59,"Membalas : Imposible krn udah over dosis itu, paling mentok di 895 trus nyungsep
gak usah takut gak kebagian om.. itu msh panjang perjalanan nya   ",TRUS,2:20:40 PM,Thursday April 29 2021
62,63,Petro,"Yuk tp pnbs, mau bntuk jarum  ",PNBS,2:20:33 PM,Thursday April 29 2021
63,64,Dream Big,"Membalas : Nyangkut kah?  
 
Membalas : Tp pnbs ah
      ",PNBS,2:17:47 PM,Thursday April 29 2021
64,65,panjianom,"Imposible krn udah over dosis itu, paling mentok di 895 trus nyungsep",TRUS,2:17:35 PM,Thursday April 29 2021
65,66,Petro,Tp pnbs ah,PNBS,2:16:50 PM,Thursday April 29 2021
66,67,panjianom,"Membalas : Arakan BGTG Ndarr
Nyangkut kah?  ",BGTG,2:16:20 PM,Thursday April 29 2021
67,68,Dream Big,Arakan BGTG Ndarr,BGTG,2:14:51 PM,Thursday April 29 2021
68,69,Aho Lie,Tp chart emsng nennarik same jg,SAME,2:10:59 PM,Thursday April 29 2021
69,70,RBTAN59,sdg msh banyak duit emtk msh nunggu mau di apain tuh 9T.... om Benhan jg blom bisa bantu pikirin kata nya  ,EMTK,2:09:57 PM,Thursday April 29 2021
70,71,Aho Lie,"Membalas : emtk koh Aho   
Klo kita jual beli hr ini jgdgn full cash besok bisa ikut pasar tunai gak ya kadang keder jrg ditunai
Membalas : Photo
Tp klo vol turun saya gsk tertarik tunggu sore  ","CASH,EMTK",2:07:46 PM,Thursday April 29 2021
71,72,RBTAN59,"emtk koh Aho   
Ini adalah foto",EMTK,2:06:19 PM,Thursday April 29 2021
72,73,Aho Lie,Kembali ke Kota Kayu baru mau nyopet udh arb   ,"KAYU,KOTA",2:05:34 PM,Thursday April 29 2021
73,74,RBTAN59,kalo mppa dibuka suspend lsg ara msh wajar krn mau RI + msk investor + mlpl mau buy back + event idulfitri    ,"MLPL,MPPA",2:04:25 PM,Thursday April 29 2021
74,75,Dream Big,dapat ikan kecil kecil  ,IKAN,2:03:37 PM,Thursday April 29 2021
75,76,Aho Lie,"Membalas : bandarnya mau goreng tanpa modal
Tar ikut takut dijorokin   yg pasti3 ajs bumi",BUMI,2:03:22 PM,Thursday April 29 2021
76,77,Aho Lie,Group kpig jg ikut  ,KPIG,2:02:20 PM,Thursday April 29 2021
77,78,Suryowirawan Wibisono,bcap sama babp gitu2 aja pergerakannya...,"BABP,BCAP",2:01:48 PM,Thursday April 29 2021
78,79,RBTAN59,kalo mlpl msh ada sentimen + berita mau buy back mppa,"MLPL,MPPA",2:01:13 PM,Thursday April 29 2021
79,80,Dream Big,"Membalas : ada apa dgn bcap?
biasa om",BCAP,2:00:56 PM,Thursday April 29 2021
80,81,Suryowirawan Wibisono,"Membalas : BCAP jeruk makan jeruk
ada apa dgn bcap?",BCAP,2:00:30 PM,Thursday April 29 2021
81,82,RBTAN59,"Membalas : Lppf mulai gerak lagih
lppf bandar nya msh malu2 kucing terhadap berita 13 gerai mau tutup... terlalu fulgar kalo naik kenceng gak ada alasan yg masuk akal mgkn jg menghindar suspend ",LPPF,1:59:53 PM,Thursday April 29 2021
82,83,Dream Big,BCAP jeruk makan jeruk,BCAP,1:53:50 PM,Thursday April 29 2021
83,84,Firly Fauzi,Lppf mulai gerak lagih,LPPF,1:50:08 PM,Thursday April 29 2021
84,85,Tommy Daniel,"Membalas : ERAA  :rocket:
Ati2  sliding tackle  dari belakang  ",ERAA,1:47:06 PM,Thursday April 29 2021
85,86,DenmasBams,ERAA  :rocket:,ERAA,1:45:32 PM,Thursday April 29 2021
86,87,Eru Yagami,Icbp masih murah tuh,ICBP,1:45:31 PM,Thursday April 29 2021
87,88,SEN JEAN SEN JEAN,"Membalas : Lpkr target ke berapa ni ?
250 terdekat",LPKR,1:43:36 PM,Thursday April 29 2021
88,89,1201,Lpkr target ke berapa ni ?,LPKR,1:41:01 PM,Thursday April 29 2021
89,90,Kevin Hendranata,"BKSL oke juga ya
Ini adalah foto",BKSL,1:38:43 PM,Thursday April 29 2021
90,91,SEN JEAN SEN JEAN,"Ini adalah foto
Lpkr",LPKR,1:35:44 PM,Thursday April 29 2021
91,92,Aho Lie,"Membalas : Cuma dulu saya gak ngikutin gimana terbentuknya
Persis kyk ini klo gak digabung pskde   warran fren sekrg novbr hbs",FREN,1:16:11 PM,Thursday April 29 2021
92,93,Hendro Masori,"Cuma dulu saya gak ngikutin gimana terbentuknya
Baru mau liat di FREN",FREN,1:15:06 PM,Thursday April 29 2021
93,94,Aho Lie,"Membalas : Sampe punya BSIM-W3
Emiten lg butuh duit bisa berjilid    ",BSIM,1:14:58 PM,Thursday April 29 2021
94,95,Hendro Masori,"Coba liat BSIM
Sampe punya BSIM-W3
Ini adalah foto",BSIM,1:14:10 PM,Thursday April 29 2021
95,96,Aho Lie,"Membalas : Sudah tahu kan nanti warrant dari RI yg ini bakalan diperdagangkan beda, bukan FREN-W yang sekarang tapi FREN-W2, dimana hargany
Bukan digabung ya ci",FREN,1:13:57 PM,Thursday April 29 2021
96,97,Hendro Masori,"Membalas : Sudah tahu kan nanti warrant dari RI yg ini bakalan diperdagangkan beda, bukan FREN-W yang sekarang tapi FREN-W2, dimana hargany
Ini saya belum pernah ngalami sih. Coba kita liat ya bener gini apa gak.  ",FREN,1:13:48 PM,Thursday April 29 2021
97,98,Rui :rocket: :speedboat::dancer: ,"Membalas : Ia mkn turun sekrg krn lg pergdgan r makanya harga ikut klo punya mendg jual
Sudah tahu kan nanti warrant dari RI yg ini bakalan diperdagangkan beda, bukan FREN-W yang sekarang tapi FREN-W2, dimana harganya jg belum ada.....",FREN,1:13:00 PM,Thursday April 29 2021
98,99,Aan10,"Membalas : Photo
ga papa nanti bisa pamer porto pas harga same 700 avg 100% lagi =D",SAME,1:09:50 PM,Thursday April 29 2021
99,100,Bu Nana,Liat weekly lppf optimis,LPPF,1:00:34 PM,Thursday April 29 2021
100,101,Nanang Eko,"Membalas : Trading sambil ternak babi... Auto dighibah
Tambah tuyul klo bisa pak, diversifikasi ",AUTO,12:59:24 PM,Thursday April 29 2021
101,102,Wibowo Budi,"Guys mau tny donk.. itu saham SAME saya ada 0.85 lot gara2 dulu nebus saham RI nya.. itu g bs di jual ya brti?
Ini adalah foto",SAME,12:57:05 PM,Thursday April 29 2021
102,103,Naufal,"Membalas : Photo
Trading sambil ternak babi... Auto dighibah",AUTO,12:54:51 PM,Thursday April 29 2021
103,104,Jose - Aliran - YPC,"Membalas : LPPF sampe ketemu di 3 rb
Hmmm berarti mesti avg 1500 nih biar bagger  ",LPPF,12:51:44 PM,Thursday April 29 2021
104,105,Andi FX,"Membalas : Antri cent 250 & lppf 1750 ah, colek Om @luckv02 ...      
LPPF sampe ketemu di 3 rb","CENT,LPPF",12:50:27 PM,Thursday April 29 2021
105,106,Aho Lie,"Membalas : CENT dah jual. nunggu pakde lagi mau ke mana  
Pakde udah masuk 258 260 tau udah Tp blm  seperti tunggu sinysl kuatt untuk cabut",CENT,12:38:55 PM,Thursday April 29 2021
106,107,hery,"Membalas : Antri cent 250 & lppf 1750 ah, colek Om @luckv02 ...      
CENT dah jual. nunggu pakde lagi mau ke mana  ","CENT,LPPF",12:37:13 PM,Thursday April 29 2021
107,108,Charles Prop,"Membalas : maaf Pak... mang mau serok mppa di hrg brp  
nga niat pak main barang lippo","MAIN,MPPA",12:30:32 PM,Thursday April 29 2021
108,109,RBTAN59,"Membalas :     jadi keinget kata2 mutiara, xxx senin-sabtu tipu orang, minggu tipu tuhan
maaf Pak... mang mau serok mppa di hrg brp  ",MPPA,12:30:13 PM,Thursday April 29 2021
109,110,Jose - Aliran - YPC,"Antri cent 250 & lppf 1750 ah, colek Om @luckv02  ...        ","CENT,LPPF",12:29:16 PM,Thursday April 29 2021
110,111,panjianom,"Membalas : Cent lppf looks good. Lets see sesi 2 mau jadi apa...  
nyungsep dong   ","CENT,GOOD,LPPF",12:28:46 PM,Thursday April 29 2021
111,112,Nanang Eko,"Membalas : Cent lppf looks good. Lets see sesi 2 mau jadi apa...  
Terbang ke awan pakde ","CENT,GOOD,LPPF",12:27:20 PM,Thursday April 29 2021
112,113,Hendro Masori,Cent lppf looks good. Lets see sesi 2 mau jadi apa...  ,"CENT,GOOD,LPPF",12:23:03 PM,Thursday April 29 2021
113,114,Aho Lie,"Membalas :     jadi keinget kata2 mutiara, xxx senin-sabtu tipu orang, minggu tipu tuhan
Waduh tingkat dewa nih tipunya    ",DEWA,12:16:03 PM,Thursday April 29 2021
114,115,Nanang Eko,"Tp mlpl itu susah ara nya pak, bnyak yg guyur ",MLPL,12:15:06 PM,Thursday April 29 2021
115,116,Bagas,"Membalas : Lippo grup psti jalan breng pak 
Makannya berharap MLPL nya ara biar kecipratan yg lainnya haha",MLPL,12:13:36 PM,Thursday April 29 2021
116,117,Charles Prop,"Membalas : justru skrg lah lipogroup mau cuci nama.. demi masa depan pewaris nya. krn pengendali emiten yg sdh cacat nama sdh pd mulai sada
    jadi keinget kata2 mutiara, xxx senin-sabtu tipu orang, minggu tipu tuhan",MASA,12:12:50 PM,Thursday April 29 2021
117,118,RBTAN59,"Membalas : nda usa dipikirin grup lippo mah. akal bulusnya banyak. contoh proyek lippo yg berhasil kibulin orang mcor, meikarta dkk
justru skrg lah lipogroup mau cuci nama.. demi masa depan pewaris nya. krn pengendali emiten yg sdh cacat nama sdh pd mulai sadar..... kalo selama ini sdh gak di lirik investor.... lets see...  ","MASA,MCOR",12:11:00 PM,Thursday April 29 2021
118,119,Nanang Eko,"Membalas : Semoga MLPL dikasih ara ya, walau saya pegang LPPF aja
Lippo grup psti jalan breng pak ","LPPF,MLPL",12:07:37 PM,Thursday April 29 2021
119,120,Charles Prop,"Membalas : urusan di mppa inti nya bukan soal buy back.. tp bagaimana piutang temasek /anderson yg usd 300jt bisa cepet balik utuh
nda usa dipikirin grup lippo mah. akal bulusnya banyak. contoh proyek lippo yg berhasil kibulin orang mcor, meikarta dkk","MCOR,MPPA",12:07:27 PM,Thursday April 29 2021
120,121,RBTAN59,"Membalas : klo uda naik kencang biasanya perusahaan males buyback
urusan di mppa inti nya bukan soal buy back.. tp bagaimana piutang temasek /anderson yg usd 300jt  bisa cepet balik utuh   ",MPPA,12:06:47 PM,Thursday April 29 2021
121,122,Charles Prop,"Membalas : kenapa hrs jual sparuh.. sayang amat.. wong mlpl baru isue mau buy back mppa aja udah bisa kenceng gituh...
klo uda naik kencang biasanya perusahaan males buyback","MLPL,MPPA",12:04:46 PM,Thursday April 29 2021
122,123,RBTAN59,kenapa hrs jual sparuh.. sayang amat.. wong mlpl baru isue mau buy back mppa aja udah bisa kenceng gituh...   ,"MLPL,MPPA",12:03:43 PM,Thursday April 29 2021
123,124,kElon MaSs,"WSKT 1200 TP1
Ini adalah foto",WSKT,12:00:33 PM,Thursday April 29 2021
124,125,Amin Maruf,"Membalas : KREN mantap euy, ada yg hold (baca=nyangkut) dr taun lalu ?
masuk jumat kemarin karena confrim SSP",KREN,12:00:19 PM,Thursday April 29 2021
125,126,kElon MaSs,"ANTM target TP
Ini adalah foto
MPPA jual separuh, sisanya biarin sampai 985-1000
Ini adalah foto","ANTM,MPPA",11:45:52 AM,Thursday April 29 2021
126,127,Aho Lie,"Membalas : Fren Waran II nya bgmna koh? Layak buy gk
Klo mau buy fren warran tar nunggu yg sekrg mei
Membalas : Fren Waran II nya bgmna koh? Layak buy gk
Lagian klo beli R dpt warran tp harga R hrs sesuai jgn kemahalan",FREN,11:36:56 AM,Thursday April 29 2021
127,128,Mawan,"Membalas : Semoga MLPL dikasih ara ya, walau saya pegang LPPF aja
Aamiin...","LPPF,MLPL",11:36:41 AM,Thursday April 29 2021
128,129,Lilis,PNBS ada berita apa ya?,PNBS,11:36:38 AM,Thursday April 29 2021
129,130,Aho Lie,"Membalas : Fren Waran II nya bgmna koh? Layak buy gk
Udah mau habis jgn dong mendg R tp tunggu murah",FREN,11:35:56 AM,Thursday April 29 2021
130,131,WA,SAME sesi 2 suprise,SAME,11:35:41 AM,Thursday April 29 2021
131,132,Freitas Antonius,LPPF resistensi trdekat brp y,LPPF,11:34:32 AM,Thursday April 29 2021
132,133,kElon MaSs,"CENT sy short cover dulu mumpung ada pullback, nanti buyback lagi dibawah.
Ini adalah foto",CENT,11:34:16 AM,Thursday April 29 2021
133,134,Bagas,"Semoga MLPL dikasih ara ya, walau saya pegang LPPF aja","LPPF,MLPL",11:31:49 AM,Thursday April 29 2021
134,135,ZhaoMin81,"Membalas : Kyknya aman minggu ini tp saya mash nawar R fren  
Fren Waran II nya bgmna koh? Layak buy gk","AMAN,FREN",11:25:59 AM,Thursday April 29 2021
135,136,RBTAN59,"Membalas : Selama jd pencopet aman  Rf ngumpulin lg klo 280 ma dpt la minggu ini
   ",AMAN,11:25:25 AM,Thursday April 29 2021
136,137,Aho Lie,"Membalas : tunggu info insider koh Aho..    
Kyknya aman minggu ini tp saya mash nawar R fren  
Selama jd pencopet aman  Rf ngumpulin lg klo 280 ma dpt la minggu ini    ","AMAN,FREN",11:13:40 AM,Thursday April 29 2021
137,138,Bved VX,Minta sight nya bbca ama bbri dong   thank you,"BBCA,BBRI",11:08:48 AM,Thursday April 29 2021
138,139,Rifai Ahmad,"Membalas : Bank Neo Commerce Rights Issue Jumbo, Akulaku-Gozco Mau Serap https://www.cnbcindonesia.com/market/20210428181231-17-241625/bank
tumben ga uget2 ini biasanya muncul berita langsung aktif ya bun bandar ya  ",BANK,11:08:43 AM,Thursday April 29 2021
139,140,Nanang Farid,Bbhi jg pelan,BBHI,11:04:00 AM,Thursday April 29 2021
140,141,Tejo Arum,SAME pelan tapi pasti tiap 15 menitan naik 1 tik     ,SAME,11:00:52 AM,Thursday April 29 2021
141,142,Erich,ihsg tebel kok masi sepi2 aja   ful cash jgn2 ni,CASH,10:55:49 AM,Thursday April 29 2021
142,143,Veno Putra,DGNS ?,DGNS,10:53:54 AM,Thursday April 29 2021
143,144,Raffa My Son,"Membalas : KREN mantap euy, ada yg hold (baca=nyangkut) dr taun lalu ?
nyangkut tgl 20 April bang..",KREN,10:53:09 AM,Thursday April 29 2021
144,145,Fathan Halim,"KREN mantap euy, ada yg hold (baca=nyangkut) dr taun lalu ? ",KREN,10:48:10 AM,Thursday April 29 2021
145,146,Harry Wijaya,"raja
Ini adalah foto",RAJA,10:39:16 AM,Thursday April 29 2021
146,147,east wind,"bcap, wkwk, bandar tak ada modal",BCAP,10:29:45 AM,Thursday April 29 2021
