,Data,User,Pesan,Saham,Jam,Tanggal
12,13,Aho Lie,"Untuk cent ada transaksi dipasar nego pd tgl 29 maret sebyk 200rb lot trus tgl 23 april dihrg 322 sebyk 2,5jt lot terskhir hr ini di 264=sebyk 100rb lot
Waktu berita cent Ri siclover jg bulan feb transaksi di psr nego   ","CENT,TRUS",11:01:58 PM,Tuesday April 27 2021
13,14,Andrian,"Membalas :    hrg saham beda urusan nya dgn kinerja perusahaan.. tp berhubungan dgn corp action
tp kinerja perusahaan berhubungan erat dengan pergerakan saham pak, liat aja saham2 yg kesuspend karena hutangnya banyak yh karena kinerjanya kurang pak
coba kalau bbca itu harganya premium karena kinerjanya bagus, orang kan beli karena salah satunya kinerja perushaannya pak, masa bapak mau beli perusahaan yg kinerjanya jelek trus tetiba suspend","BBCA,MASA,TRUS",10:52:41 PM,Tuesday April 27 2021
14,15,PMA,"Ini adalah foto
CLEO breakoutkah?",CLEO,10:26:25 PM,Tuesday April 27 2021
15,16,Frendi cari-ara,DC/EP dan Northstar keduanya sama2 PE. Valuasi yg pasti jadi pakem mereka. Dibanding peer nya jelas CENT lebih murah apalagi kalau tower ex ISAT digabungkan. Valuasi ini bisa berlipat. Menurut saya sih valuasi wajar CENT ada di 600an sebelum tower ex ISAT digabungkan.,"CENT,ISAT",10:24:33 PM,Tuesday April 27 2021
16,17,PMA,"Membalas : Suhu ada insight kah buat HOKI, tadi saya masuk eh malah dibawa turun, jdi kena SL Kalo liat stohastic & macd keliatannya masih
menurutku slama masih diatas MA20 240 masih oke tuh",HOKI,10:23:52 PM,Tuesday April 27 2021
17,18,Frendi cari-ara,"Membalas : Hari ini saya cutloss JPFA dan masih hold WMUU. Semoga bener action ini
Wmuu nya setuju Pak","JPFA,WMUU",10:20:33 PM,Tuesday April 27 2021
18,19,RBTAN59,"memang skrg lbh sulit ngikutin gerakan hrg... bandar sdh sering gocek berbagai cara kadang berlawan dr sentimen / katalis/news  atau di sesuain. spt td gerakan lppf bandar sangat jelas terlihat di running trade..bandar  malu2 kucing utk kerek hrg krn ada news kenceng gerai nya pd mau tutup.....    
sama pengendali emiten jg... ada cara baru prospekrus sdh keluar tp bisa di batalin tanpa kena sanksi apapun dr wasit   
angel wis angel   ",LPPF,10:17:18 PM,Tuesday April 27 2021
19,20,Aho Lie,"Membalas : Suhu ada insight kah buat HOKI, tadi saya masuk eh malah dibawa turun, jdi kena SL Kalo liat stohastic & macd keliatannya masih
Telat pak hrs kemrn tergtg tp klo kemarin hrsnya untuk balik gak lama tpbtetep pantau  ",HOKI,10:12:43 PM,Tuesday April 27 2021
20,21,Panji Wibisana,"Suhu ada insight kah buat HOKI, tadi saya masuk eh malah dibawa turun, jdi kena SL
Kalo liat stohastic & macd keliatannya masih menarik  ",HOKI,10:10:42 PM,Tuesday April 27 2021
21,22,RBTAN59,"Membalas : Beli permen dpt kue klo hoki jadi voucer +jackpot  
  ",HOKI,10:06:36 PM,Tuesday April 27 2021
22,23,Aho Lie,"Membalas : gak ikut lg di fren sejak keluar di 91 set di kasih aba2 om Benhan modal di abisin ke mppa aja dech tahan guncangan.. udah 2h
Beli permen dpt kue klo hoki jadi voucer +jackpot  ","FREN,HOKI,MPPA",10:06:05 PM,Tuesday April 27 2021
23,24,RBTAN59,"Membalas : oh berarti bisnisnya penggemukan sapi yah, saya sih yakin wmuu bakal bagus cuma harus lewatin itu dlu 1 tahun lah abis ipo
   hrg saham beda urusan nya dgn kinerja perusahaan.. tp berhubungan dgn corp action ",WMUU,10:04:24 PM,Tuesday April 27 2021
24,25,Aho Lie,"Membalas : gak ikut lg di fren sejak keluar di 91 set di kasih aba2 om Benhan modal di abisin ke mppa aja dech tahan guncangan.. udah 2h
Saya incer R aja besok   
Hoki lg bagus habis cent mirip2, fren aja ada en   ","CENT,FREN,HOKI,MPPA",10:02:12 PM,Tuesday April 27 2021
25,26,Andrian,"Membalas : widodo makmur yg besar nya dr fedlot penggemukan sapi
oh berarti bisnisnya penggemukan sapi yah, saya sih yakin wmuu bakal bagus cuma harus lewatin itu dlu 1 tahun lah abis ipo",WMUU,10:01:41 PM,Tuesday April 27 2021
26,27,RBTAN59,"Membalas : Ikut fren gak pak 
gak ikut lg di fren sejak keluar di 91 set di kasih aba2 om Benhan   modal di abisin ke mppa aja dech tahan guncangan.. udah 2hari di selametin wasit di isolasi  ","FREN,MPPA",10:01:37 PM,Tuesday April 27 2021
27,28,Aho Lie,"Membalas :  iyah 
Ikut fren gak pak ",FREN,9:58:21 PM,Tuesday April 27 2021
28,29,Aho Lie,Klo cent gampg krn tinggal liat sen kiri apa sen kanan   ,CENT,9:57:11 PM,Tuesday April 27 2021
29,30,RBTAN59,saham bank mksdnya,BANK,9:56:22 PM,Tuesday April 27 2021
30,31,Aho Lie,"Membalas : Kirain org dalam bs kasi alasan hahah
Masak terima menteng aja salah2gosong  
Membalas : Cent ini memang cocok dgn istilah ""posisi menentukan opini"".
Saya berani masuk krn cent gampang liatnya ",CENT,9:53:53 PM,Tuesday April 27 2021
31,32,Ricky,"Cent ini memang cocok dgn istilah ""posisi menentukan opini"".",CENT,9:52:35 PM,Tuesday April 27 2021
32,33,Dika B,"Membalas : cuma kalo sy sejak wmuu ipo gak berani masuk
Alasanny?",WMUU,9:51:30 PM,Tuesday April 27 2021
33,34,Happy L1fe,"Membalas : Hayo siapa mau jadi sales WMUU mumpung masih sepi...
Saya jd calon pembeli aja Pak, ayo2 di prospek  ",WMUU,9:50:23 PM,Tuesday April 27 2021
34,35,RBTAN59,cuma kalo sy sejak wmuu ipo gak berani masuk,WMUU,9:49:32 PM,Tuesday April 27 2021
35,36,Benhan,Hayo siapa mau jadi sales WMUU mumpung masih sepi...,WMUU,9:48:40 PM,Tuesday April 27 2021
36,37,RBTAN59,"Membalas : bner2 btw ada yg tau ga sih wmuu ini pure poultry atau main consumer goods jg kayak jpfa dan cpin?
widodo makmur yg besar nya dr fedlot penggemukan sapi
direktur wmuu nya pak Alimasadi dulu pimpin di fedlot
Widodo Makmur Perkasa (WMP)
https://widodomakmurperkasa.co.id/","CPIN,JPFA,MAIN,PURE,WMUU",9:44:23 PM,Tuesday April 27 2021
37,38,Happy L1fe,"Membalas : Saya baru 2 hari waktu loncat dr cent ambil untung di hoki e...bener hoki
Hehe","CENT,HOKI",9:43:20 PM,Tuesday April 27 2021
38,39,Aho Lie,"Membalas : Jpfa cpin bagus cuma aku gak pernah hokky disana
Saya baru 2 hari waktu loncat dr cent ambil untung di hoki e...bener hoki   
","CENT,CPIN,HOKI,JPFA",9:42:21 PM,Tuesday April 27 2021
39,40,Aho Lie,"Membalas : Jpfa cpin bagus cuma aku gak pernah hokky disana
Beli HOKI biar untung   bercanda  ","CPIN,HOKI,JPFA",9:41:20 PM,Tuesday April 27 2021
40,41,Yulius Liem,"Membalas : Jpfa cpin bagus cuma aku gak pernah hokky disana
Ya iyalah, kan ada sendiri HOKI nya  ","CPIN,HOKI,JPFA",9:40:39 PM,Tuesday April 27 2021
41,42,Aho Lie,"Membalas : Photo
Klo wood    ",WOOD,9:40:19 PM,Tuesday April 27 2021
42,43,Happy L1fe,"Setauku pure poultry, pemotongan ayam ama ternak boiler
Jpfa cpin bagus cuma aku gak pernah hokky disana","CPIN,JPFA,PURE",9:38:49 PM,Tuesday April 27 2021
43,44,Andrian,"Membalas : Iya ini kapitalisasinya 1T an wait aku cariin link nya
bner2 btw ada yg tau ga sih wmuu ini pure poultry atau main consumer goods jg kayak jpfa dan cpin?","CPIN,JPFA,LINK,MAIN,PURE,WMUU",9:38:07 PM,Tuesday April 27 2021
44,45,Moh Marwan,"Akhirnya keluar jg WOOD, laba naik 44%  
Ini adalah foto",WOOD,9:38:07 PM,Tuesday April 27 2021
45,46,Andrian,"Membalas : Hari ini saya cutloss JPFA dan masih hold WMUU. Semoga bener action ini
wmuu prospeknya bagus pak cuma yah gitulah masih bnyak sangkuter di 250 an","JPFA,WMUU",9:37:07 PM,Tuesday April 27 2021
46,47,Happy L1fe,"Membalas : ada info baru induknya wmuu mau ipo tau ga?
Iya ini kapitalisasinya 1T an wait aku cariin link nya","LINK,WMUU",9:36:11 PM,Tuesday April 27 2021
47,48,Benhan,Hari ini saya cutloss JPFA dan masih hold WMUU. Semoga bener action ini,"JPFA,WMUU",9:35:16 PM,Tuesday April 27 2021
48,49,Andrian,"Membalas : Hmmmm memang waktu ipo jatah 45% ini yg agak bahaya, karena retail masih banyak barang.... cm.saya dapat info valuasi wmuu di 20
ada info baru induknya wmuu mau ipo tau ga?",WMUU,9:35:15 PM,Tuesday April 27 2021
49,50,Andrian,"Membalas : WMUU ada bullish divergence ya. Coba pantau besok. JPFA setelah ex date dividend longsor terus. Harga murah juga skrg.
bener sih pak saya liat semua ayam pullback yah main dan cpin jg","CPIN,JPFA,MAIN,WMUU",9:34:15 PM,Tuesday April 27 2021
50,51,Aho Lie,"Membalas : Hmmmm memang waktu ipo jatah 45% ini yg agak bahaya, karena retail masih banyak barang.... cm.saya dapat info valuasi wmuu di 20
Waduh bagi miss klo ada info A1 bukan bakpau    ",WMUU,9:34:11 PM,Tuesday April 27 2021
51,52,Happy L1fe,"Membalas : WMUU ada bullish divergence ya. Coba pantau besok. JPFA setelah ex date dividend longsor terus. Harga murah juga skrg.
Wah dontren nya ada kemungkinan berakhir ya Pak? Hehe iya td masuk cent barang bandar,barusan scrolll maaf  ","CENT,JPFA,WMUU",9:34:10 PM,Tuesday April 27 2021
52,53,Benhan,"Membalas : Gimn fren pak   
Kan udah diperingatin minggu lalu.  ",FREN,9:33:45 PM,Tuesday April 27 2021
53,54,Aho Lie,"Membalas : WMUU ada bullish divergence ya. Coba pantau besok. JPFA setelah ex date dividend longsor terus. Harga murah juga skrg.
Gimn fren pak   ","FREN,JPFA,WMUU",9:33:09 PM,Tuesday April 27 2021
54,55,Happy L1fe,"Membalas : wmuu itu masih ga jelas yah polanya baru IPO jga saya yakin kalau tembus 250 aja lsg diguyur sama sangkuter waktu IPO, kenapa ga
Hmmmm memang waktu ipo jatah 45% ini yg agak bahaya, karena retail masih banyak barang.... cm.saya dapat info valuasi wmuu di 2022 mestinya di 700, karena ini sudah jalan Q2 2021 mestinya bisa dikatakan valuasinya 500",WMUU,9:33:06 PM,Tuesday April 27 2021
55,56,Benhan,"Membalas : wmuu itu masih ga jelas yah polanya baru IPO jga saya yakin kalau tembus 250 aja lsg diguyur sama sangkuter waktu IPO, kenapa ga
WMUU ada bullish divergence ya. Coba pantau besok.
JPFA setelah ex date dividend longsor terus. Harga murah juga skrg.","JPFA,WMUU",9:32:26 PM,Tuesday April 27 2021
56,57,Aho Lie,"Pakben asli sales manager cent ,same essa,dll   
","CENT,ESSA,SAME",9:32:09 PM,Tuesday April 27 2021
57,58,Benhan,"Membalas : Ow begitu, penundaan RI dr cent nya ya Pak? Bukan dr BEI kan? pak Benhan masih pegang cent?
Scroll ke atas donk hehe",CENT,9:31:14 PM,Tuesday April 27 2021
58,59,Aho Lie,"Membalas : Ow begitu, penundaan RI dr cent nya ya Pak? Bukan dr BEI kan? pak Benhan masih pegang cent?
Tadi masuk di arb ikut bandar    ",CENT,9:31:09 PM,Tuesday April 27 2021
59,60,Happy L1fe,"Membalas : Urgentnya gini: EP beli tower Indosat 10T. Kalau dia mau oper towernya ke CENT, tentunya CENT harus dinaikin capitalnya dulu. Mo
Ow begitu, penundaan RI dr cent nya ya Pak? Bukan dr BEI kan? pak Benhan masih pegang cent?",CENT,9:30:40 PM,Tuesday April 27 2021
60,61,f4 minvtes,"Membalas : LK WOOD keluar moga besok g false break lagi
Laporan keuangan banyak yg bagus, eh ikutan ARB",WOOD,9:30:19 PM,Tuesday April 27 2021
61,62,Andrian,"Membalas : Ganti saham lainnya Pak, wmuu raja gimana insightnya? Raja denger mau ada proyek pertagas rokan.... Td sempet google, kendalanya
wmuu itu masih ga jelas yah polanya baru IPO jga saya yakin kalau tembus 250 aja lsg diguyur sama sangkuter waktu IPO, kenapa ga beli main jpfa atau cpin aja yg lebih jelas","CPIN,JPFA,MAIN,RAJA,WMUU",9:28:52 PM,Tuesday April 27 2021
62,63,Aho Lie,"Membalas : Bapak cm pegang cent ya?
Saya udah lepas semua besok incer R fren  selalu fokus saya gak bisa byk2 susah loncat klo ada longsor
Paling top 2 saham","CENT,FREN",9:27:15 PM,Tuesday April 27 2021
63,64,Benhan,"Urgentnya gini: EP beli tower Indosat 10T. Kalau dia mau oper towernya ke CENT, tentunya CENT harus dinaikin capitalnya dulu.
Modus yg sama dipakai EMTK di SAME. Right issue suntik dana 1.2T yg nantinya akan dipakai untuk  oper  rumah sakit EMC ke bawah SAME.

Kenapa asset Tower EP perlu dioper ke CENT? Ya banyak benefit perusahaan Tbk, bisa right issue, tawarkan obligasi, dll","CENT,EMTK,SAME",9:27:13 PM,Tuesday April 27 2021
64,65,Happy L1fe,Bapak cm pegang cent ya?,CENT,9:26:08 PM,Tuesday April 27 2021
65,66,Aho Lie,"Membalas : Ganti saham lainnya Pak, wmuu raja gimana insightnya? Raja denger mau ada proyek pertagas rokan.... Td sempet google, kendalanya
Waduh kita tunggu suhu lsin saya gak ngikut    ","RAJA,WMUU",9:25:46 PM,Tuesday April 27 2021
66,67,Happy L1fe,"Ganti saham lainnya Pak, wmuu raja gimana insightnya? Raja denger mau ada proyek pertagas rokan.... Td sempet google, kendalanya karena ada issue KKN (maklum owner raja suami Mrs Puan)....Dan Komut Pertagas adalah Ahok, yg janji berantas mafia pertamina.... kalau proyek di approve ya raja bisa bagus","RAJA,WMUU",9:24:55 PM,Tuesday April 27 2021
67,68,Aho Lie,"Membalas : Hehe kalau tanya investor sih ga ada yg pernah cukup...   Paling ga kita tau lah target harganya pernah di kisaran 350
Kita mengira kebetulan hoki pak   ",HOKI,9:20:20 PM,Tuesday April 27 2021
68,69,Happy L1fe,"Membalas : Hehe kalau tanya investor sih ga ada yg pernah cukup...   Paling ga kita tau lah target harganya pernah di kisaran 350
Gak mau ngejar towr tbig bali ya? #ngarep","BALI,TBIG,TOWR",9:19:51 PM,Tuesday April 27 2021
69,70,Aho Lie,"Membalas : Betul Pak,tp benernya cent RI Apa urgent sekali? Karena saya lihat investor masuk, akuisisi tower sudah, benernya kalau jalan de
Ia saya jg tp bpk tadi lgs mengjust tanpa data ya kita komper   
",CENT,9:19:20 PM,Tuesday April 27 2021
70,71,Benhan,"Membalas : Mungkin gak ya kalau NS sudah merasa cukup harga cent disini? Karena
Hehe kalau tanya investor sih ga ada yg pernah cukup...  
Paling ga kita tau lah target harganya pernah di kisaran 350",CENT,9:18:55 PM,Tuesday April 27 2021
71,72,Happy L1fe,"Betul Pak,tp benernya cent RI Apa urgent sekali? Karena saya lihat investor masuk, akuisisi tower sudah, benernya kalau jalan dengan yg sudah ada kan no problem....",CENT,9:18:25 PM,Tuesday April 27 2021
72,73,Aho Lie,"Membalas : Karena cent kan sudah naik dr 50
Ia kan naik krn ada aksi korporasi dll kan situ masuk jg tertarik kan saya jg
Membalas : Wow, nanya terbuka, ujung2nya investigasi   Serem juga nih
Byk intel pak   ","AKSI,CENT",9:17:19 PM,Tuesday April 27 2021
73,74,Aho Lie,"Membalas : Mungkin gak ya kalau NS sudah merasa cukup harga cent disini? Karena
Ia maksd saya kan harganya tadinya 100 trus ada aksi kan semua berhitung trus sinyal mendukung ya ikut klo longsor saya jg kabur masak tanya harga 300 dr mana kan tembus aja 200 klo harga gak diatas siapa yg tebus    ","AKSI,CENT,TRUS",9:16:18 PM,Tuesday April 27 2021
74,75,Happy L1fe,"Membalas : Ya jelas ada Ri pak trus ada investor trus liat jgsiapa yg terlibat simple kan pada pinter masak klo ambruk mau diem aja
Mungkin gak ya kalau NS sudah merasa cukup harga cent disini? Karena
Karena cent kan sudah naik dr 50","CENT,TRUS",9:14:31 PM,Tuesday April 27 2021
75,76,Aho Lie,"Membalas : nahh keren kan, kalo saya tanya kenapa hrs beli CENT pasti gak ada penjelasan mendetail kayak gini, saya tinggal bilang ARB penj
Ya jelas ada Ri pak trus ada investor trus liat jgsiapa yg terlibat simple kan pada pinter masak klo ambruk mau diem aja     ","CENT,TRUS",9:13:12 PM,Tuesday April 27 2021
76,77,Billy,"Membalas : kalau gk pengendali kayak kasus SIDO gapapa ya?
Klo kaya gini kan bisa lewat right issue or private placement.. Klo RI ya sesuai dngn ketentuan nya begitupun pp.. Ini sih berkaitan dgn org2 IB.. Saya ga paham teknis nya",SIDO,9:05:25 PM,Tuesday April 27 2021
77,78,Hendra Choo,"nahh keren kan, kalo saya tanya kenapa hrs beli CENT pasti gak ada penjelasan mendetail kayak gini, saya tinggal bilang ARB penjelasan mendetail keluar semua      . maaf y teman2 saya sebenarnya pengin tau jg kok CENT kemarin bisa naik ampe 300an, faktor apa yg mendorongnya. saya pribadi gak ada saham ini. gak nutup kemungkinan kalo pendanaannya udh jelas bakal ikutan RI nya.",CENT,9:05:15 PM,Tuesday April 27 2021
78,79,Severinus Utomo,"Membalas : Pakai rata2 harga 90 hari bursa berdasarkan peraturan OJK..so kalau mau harga nya tinggi biasanya shareholder lama / market in g
kalau gk pengendali kayak kasus SIDO gapapa ya?
",SIDO,8:59:34 PM,Tuesday April 27 2021
79,80,Billy,"Membalas : Nah ini, Jd ga pake prev price yah? I mean, misalnya 2 Mei price nya 1000 per saham Si Asing jd pengendali baru 3 Mei Apa jd
Pakai rata2 harga 90 hari bursa berdasarkan peraturan OJK..so kalau mau harga nya tinggi biasanya shareholder lama / market in general akan naikin harga nya terlebih dahulu.. Contoh kasus Bdmn... Cmiiw",BDMN,8:57:00 PM,Tuesday April 27 2021
80,81,Happy L1fe,Kalau raja dan wmuu gimana ya? Ada insight?,"RAJA,WMUU",8:55:16 PM,Tuesday April 27 2021
81,82,            ,"Membalas : Tp LG belum nunjukin taringnya di cent
Buat apa? Mending di keep klo tau bakal kemana kan hrgnya  ",CENT,8:47:49 PM,Tuesday April 27 2021
82,83,Happy L1fe,Tp LG belum nunjukin taringnya di cent,CENT,8:47:07 PM,Tuesday April 27 2021
83,84,            ,"Membalas : Klo gak salah Trimegah udah lepas semua pak   
Tp stok Trim yg pailing byk om wkwk.. RF mau guyur kaya apa juga, dia santai  ",TRIM,8:46:41 PM,Tuesday April 27 2021
84,85,Billy,Mantap kali pada trading cent nasdaq,CENT,8:46:23 PM,Tuesday April 27 2021
85,86,Happy L1fe,"Membalas : Dan saham reponya dipegang Trimegah, yg notabene sama pemiliknya dg Northstar hehe
Nah mestinya LG ini yg bermain (cb lihat mari, issuenya bandar sama)",MARI,8:45:14 PM,Tuesday April 27 2021
86,87,Aho Lie,"Membalas : Cent mungkin memang sudah naik banyak dr 50, tp ingat ada aksi korporasi buyback di harga 168 (angka hokky  )
Saya telat 226  tp tetep hoki","AKSI,CENT,HOKI",8:42:22 PM,Tuesday April 27 2021
87,88,Benhan,"Membalas : Cent mungkin memang sudah naik banyak dr 50, tp ingat ada aksi korporasi buyback di harga 168 (angka hokky  )
Harga buyback reponya sama dg harga EP masuk juga di 168.","AKSI,CENT",8:42:05 PM,Tuesday April 27 2021
88,89,Happy L1fe,"Cent mungkin memang sudah naik banyak dr 50, tp ingat ada aksi korporasi buyback di harga 168 (angka hokky  )","AKSI,CENT",8:41:25 PM,Tuesday April 27 2021
89,90,Benhan,"Membalas : Nah ini bisa jd Pak, northstar group saya ikutin jaman doid, bukan tipikal yg tidak maintenance harga.... Karena saya lihat bebe
Itu spesialisasi mereka masuk pas jelek (murah), keluar pas harga naik kan. Kalau ga rugi donk investmentnya.
Tentunya dg mengajak VC utk invest bareng sebagaimana hal yg sama utk Gojek",DOID,8:40:51 PM,Tuesday April 27 2021
90,91,Aho Lie,"Membalas : Ini maksudnya CENT sebagai ""tunggangan"" dr digital colony ya Pak? Masuk ke indo tanpa perlu bikin perusahaan baru, no ribet2?
Kan klo ada yg mudah kenp mesti yg sulit yg jelas sah  ","CENT,INDO",8:40:14 PM,Tuesday April 27 2021
91,92,Happy L1fe,"Membalas : Yes, bisa jadi. Karena EP udah beli tower. Dan kerjaan NorthStar itu kan investment company. Buy, improve, sell
Nah ini bisa jd Pak, northstar group saya ikutin jaman doid, bukan tipikal yg tidak maintenance harga.... Karena saya lihat beberapa kali dia jual saham korporasi di harga tinggi...",DOID,8:39:30 PM,Tuesday April 27 2021
92,93,Hartono Chi,"Membalas : Cara beli saham R di ipot gmn ya?
Kalo sdh punya induknya :
Untuk melakukan penebusan saham right/warrant dapat mengirimkan instruksi dari aplikasi IPOT on Windows atau IPOTULTIMA dengan screen mode ""desktop"" melalui menu tool>exercise warrant/right. Kirimkan instruksi pada sesi 1 sebelum masa perdagangannya berakhir.",MASA,8:39:10 PM,Tuesday April 27 2021
93,94,            ,"Membalas : Nah bagaimana kalau RI CENT dipakai untuk backdoor listing?
BL ini gmn ya om?",CENT,8:38:25 PM,Tuesday April 27 2021
94,95,rahmad,"Membalas : batal RI , CENT ARB bisa berjilid2, kondisi perusahaan yg gak sehat, dana hrs dpt dri mana lagi buat gerakin perusahaan?
masih diundur pak bukan batal, kalaupun batal ada pernyataan alternatif pendanaan",CENT,8:38:16 PM,Tuesday April 27 2021
95,96,Benhan,"Membalas : Ini maksudnya CENT sebagai ""tunggangan"" dr digital colony ya Pak? Masuk ke indo tanpa perlu bikin perusahaan baru, no ribet2?
Yes, bisa jadi. Karena EP udah beli tower. Dan kerjaan NorthStar itu kan investment company. Buy, improve, sell","CENT,INDO",8:38:01 PM,Tuesday April 27 2021
96,97,Happy L1fe,"Membalas : Nah bagaimana kalau RI CENT dipakai untuk backdoor listing?
Ini maksudnya CENT sebagai ""tunggangan"" dr digital colony ya Pak? Masuk ke indo tanpa perlu bikin perusahaan baru, no ribet2?
","CENT,INDO",8:37:20 PM,Tuesday April 27 2021
97,98,Benhan,"Membalas : Dulu mungkin memang gak sehat, tp prospek ke depan nya bagus saya rasa.... jarang ada perusahaan buyback saham reponya, investor
Nah bagaimana kalau RI CENT dipakai untuk backdoor listing?",CENT,8:33:07 PM,Tuesday April 27 2021
98,99,Happy L1fe,Cb dilihat tbig towr bali (emiten bidang yg sama) apakah sestruktur cent aksi corporasi sebelumnya? Tp harga bisa selangit,"AKSI,BALI,CENT,TBIG,TOWR",8:33:06 PM,Tuesday April 27 2021
99,100,Happy L1fe,"Membalas : batal RI , CENT ARB bisa berjilid2, kondisi perusahaan yg gak sehat, dana hrs dpt dri mana lagi buat gerakin perusahaan?
Dulu mungkin memang gak sehat, tp prospek ke depan nya bagus saya rasa.... jarang ada perusahaan buyback saham reponya, investor asing masuk jg bukan untuk jangka pendek, akuisis tower jg dr isat....","CENT,ISAT",8:28:43 PM,Tuesday April 27 2021
100,101,Erich,"Membalas : batal RI , CENT ARB bisa berjilid2, kondisi perusahaan yg gak sehat, dana hrs dpt dri mana lagi buat gerakin perusahaan?
pinjem sm ban[g] jago bisaaa :green_apple::green_apple:",CENT,8:26:57 PM,Tuesday April 27 2021
101,102,Dika B,"Membalas : batal RI , CENT ARB bisa berjilid2, kondisi perusahaan yg gak sehat, dana hrs dpt dri mana lagi buat gerakin perusahaan?
Analisanya keren skali pak, salut",CENT,8:26:24 PM,Tuesday April 27 2021
102,103,Benhan,"Membalas : batal RI , CENT ARB bisa berjilid2, kondisi perusahaan yg gak sehat, dana hrs dpt dri mana lagi buat gerakin perusahaan?
Kenapa ga sehat?",CENT,8:22:35 PM,Tuesday April 27 2021
103,104,Hendra Choo,"batal RI , CENT ARB bisa berjilid2, kondisi perusahaan  yg gak sehat, dana hrs dpt dri mana lagi buat gerakin perusahaan?",CENT,8:22:20 PM,Tuesday April 27 2021
104,105,Benhan,"Membalas : Topic of the eve: CENT ? 
Suhu Aho ditanyain sodaranya terus. Jadi kita bahas deh",CENT,8:15:16 PM,Tuesday April 27 2021
105,106,Meneer Greg,Topic of the eve: CENT ? ,CENT,8:14:26 PM,Tuesday April 27 2021
106,107,wahyudi aja,LK WOOD keluar moga besok g false break lagi,WOOD,8:13:56 PM,Tuesday April 27 2021
107,108,Aho Lie,"Membalas : Photo
Mantep pak maneger cent   ",CENT,8:13:14 PM,Tuesday April 27 2021
108,109,Benhan,"Coba kita test skenario yg sama di KAEF. Harga ARB, volume naik signifikan. Besoknya candle bisa buka di ARB dulu, atau di harga closing kemarinnya, tapi berakhir hijau.

Semoga CENT juga begitu besok, finger-crossed.
Disclaimer on, tetap monitor pergerakannya dulu.
Saya sudah masuk tadi di ARB bareng RF, walau volumenya beda jauhhhhh   
2/2
Ini adalah foto","CENT,KAEF",8:12:03 PM,Tuesday April 27 2021
109,110,Benhan,"Buat yg masih punya CENT, jangan panik besok. Hari ini candlenya seperti ini, buka di ARB naik dikit lalu tutup di ARB lagi tapi ada yg nampung banyak. Harga turun ke ARB tapi volume naik signifikan.
Pertanyaannya besok ARB lagi?
1/2
Ini adalah foto",CENT,8:08:45 PM,Tuesday April 27 2021
