,Data,User,Pesan,Saham,Jam,Tanggal
15,16,Jutha Bram,"Membalas : Photo
VCP...

Mirip seperti ADHI WSKT WIKA dll waktu mau rally panjang.

Thank you pak ","ADHI,WIKA,WSKT",8:39:06 PM,Wednesday April 14 2021
16,17,Andrian,"Membalas : EMTK itu private placement kak, RInya bukan untuk umum ... kalau CENT bisa dicek di IDX yang jelas bulan Mei nanti kak
emtk jga belum yah kirain udh kelar","CENT,EMTK",7:59:53 PM,Wednesday April 14 2021
17,18,Andrian,"Membalas : EMTK itu private placement kak, RInya bukan untuk umum ... kalau CENT bisa dicek di IDX yang jelas bulan Mei nanti kak
kemarin bukannya udh keluar yah kalau ga salah dan ada dishare di sini y","CENT,EMTK,SINI",7:50:11 PM,Wednesday April 14 2021
18,19,Fajar Oktavaria,Kalau cent seingat saya seminggu setelah idul fitri,CENT,7:49:44 PM,Wednesday April 14 2021
19,20,Rui :rocket: :speedboat::dancer: ,"EMTK itu private placement kak, RInya bukan untuk umum ... kalau CENT bisa dicek di IDX yang jelas bulan Mei nanti kak","CENT,EMTK",7:43:56 PM,Wednesday April 14 2021
20,21,John Ch,"Teman2, Jadwal RI nya EMTK dan CENT tgl berapa ya ? kalo eggak salah EMTK sudah ya minggu lalu","CENT,EMTK",7:42:49 PM,Wednesday April 14 2021
21,22,Bos Kucing,"Membalas : Bloomberg memprediksi harga bitcoin akan mencapai US$ 400.000/BTC atau Rp 5,8 miliar per koin (kurs Rp 14.600/US$) di akhir tahu
Wokokoko jadi inget yg heboh target antam   ",KOIN,7:33:23 PM,Wednesday April 14 2021
22,23,Topher,Di sini ada yg buat akun mirae tetapi di info rdn bank gak tercantum? Solusinya dong,"BANK,SINI",6:06:14 PM,Wednesday April 14 2021
23,24,Billy,"Membalas : Dampaknya ke ihsg biasanya apa ko kalau data inflasi mereka jelek
Terbalik pak.. Saat ini market pngn inflasi nya ga terlalu tinggi.. Dlu mereka pngn inflasi.. Klo ngikutin apa mau nya wallstreet ya bakal terombang ambing.. Emg narasi yg sengaja dibuat media.. Makanya ikuti trade plan Aj..
",PLAN,5:53:51 PM,Wednesday April 14 2021
24,25,Erich,"Membalas : Apa aaj pak
yg uda dan blm ada assa essa dmmx cent same arto wiim..ada lg bbrp yg masi pembentukan  ","ARTO,ASSA,CENT,DMMX,ESSA,SAME,WIIM",5:42:47 PM,Wednesday April 14 2021
25,26,panjianom,"Membalas : Its just a cycle pak, masa lupa gimana indeks waktu running november-januari
emang cycle apa om?  ",MASA,5:40:11 PM,Wednesday April 14 2021
26,27,OL00 Oles sandro,"Membalas : Its just a cycle pak, masa lupa gimana indeks waktu running november-januari
Cuan nov-januari hilang cuma karna maret april hiks",MASA,5:39:43 PM,Wednesday April 14 2021
27,28,Pupung SM,"Membalas : Hijau sekali merahnya berkali kali ihsg
Its just a cycle pak, masa lupa gimana indeks waktu running november-januari ",MASA,5:37:26 PM,Wednesday April 14 2021
28,29,Rays_Man,"Membalas : sedikit sharing untuk salah satu cara menentukan Support & Resistance sederhana https://www.tradingview.com/x/jrXQ9W3Q/ Suppo
  ",SATU,5:37:14 PM,Wednesday April 14 2021
29,30,Denny Iskandar,"Membalas : tar malem kencengin doa nya IHSG tiba2 +5% wkwkw biar bull ampe lebaran kasih THR dan semua berkah
hutang 3% lagi ya hu Bil..  ",BULL,4:35:07 PM,Wednesday April 14 2021
30,31,Tio,"Ijin share Chart #WOOD
Ini adalah foto",WOOD,4:17:21 PM,Wednesday April 14 2021
31,32,Bow,"Membalas : Lq45 nya balik lg diatas MA200.. Besok jgn di prank lg ya bosen
WOOD still looks good kah Hu..?","GOOD,WOOD",3:48:54 PM,Wednesday April 14 2021
32,33,Aho Lie,"Membalas : Siap pak.
Tp itu saya jgn yakin bisa salah  
Tp klo cent arahnya jelas sampai tglnya  
",CENT,3:35:42 PM,Wednesday April 14 2021
33,34,good guy,"Membalas : Bukan besok kak, silakan cek di IDX buat detail infonya
ya sudah di cek tanggal RI FREN 23-4-2021 tq ka",FREN,3:22:06 PM,Wednesday April 14 2021
34,35,Bu Nana,"Membalas : RI FREN kapan ya ka
Bsk?",FREN,3:15:41 PM,Wednesday April 14 2021
35,36,good guy,"Membalas : Untuk crypto bukannya sudah dibuatkan grup sendiri guys ....  
RI FREN kapan ya ka",FREN,3:12:45 PM,Wednesday April 14 2021
36,37,Dream Big,"Membalas : *AGRO *BACA *BBHI *ARTO http://keuangan.kontan.co.id/news/bi-sebut-transaksi-digital-bikin-penurunan-peredaran-uang-palsu-hingga
asyikk, besok bank mini ngegas","AGRO,ARTO,BACA,BANK,BBHI,UANG",3:06:59 PM,Wednesday April 14 2021
37,38,muriz,Bbca menolak ke 2900 langsung tancap gas,BBCA,3:05:19 PM,Wednesday April 14 2021
38,39,Erich,"Membalas : Kalo besok merah gmn?  
kluarin lg news ritel indo pada kabur ke market sebelah   ",INDO,2:59:06 PM,Wednesday April 14 2021
39,40,Rakhmad Nirmawan Nofendi,"Membalas : Menurut pemahaman dari para line reader hampir bpk... kalo bsok ijo jumat ati2 banget karena bisa candle drop star
besok kamis bu blm jumat  ",STAR,2:57:51 PM,Wednesday April 14 2021
40,41,Tomatto Tomatto,Semoga besok cent ara,CENT,2:57:42 PM,Wednesday April 14 2021
41,42,Kirana L,Menurut pemahaman dari para line reader hampir bpk... kalo bsok ijo jumat ati2 banget karena bisa candle drop star,STAR,2:57:11 PM,Wednesday April 14 2021
42,43,Rakhmad Nirmawan Nofendi,"Membalas : Photo
6118 tembus bisa di bilang pattern candle morning star confirm y?",STAR,2:55:13 PM,Wednesday April 14 2021
43,44,Fajar Oktavaria,"mari kendalikan fomo nya, siapkan trading plan mau bullish/bearish ataupun sideways","MARI,PLAN",2:49:44 PM,Wednesday April 14 2021
44,45,Dream Big,BCAP ngegasss,BCAP,2:49:33 PM,Wednesday April 14 2021
45,46,Aho Lie,"Membalas : iyah owe jg udah keluar dulu di 290 pindah duduk ke gerbong mppa
 ",MPPA,2:44:17 PM,Wednesday April 14 2021
46,47,RBTAN59,"Membalas : Berat klo dibawah 282 hr ini 
iyah owe jg udah keluar dulu di 290 pindah duduk ke gerbong mppa   ",MPPA,2:43:05 PM,Wednesday April 14 2021
47,48,Rakhmad Nirmawan Nofendi,"Membalas : Tiba  Fgn Net BUY hampir 1T
crossing saham DCII",DCII,2:33:31 PM,Wednesday April 14 2021
48,49,Puspita Wardani,"Membalas : REMINDER !! *MARI ABBA* 7/4/2021 *Northstar Dikabarkan Suntik Dana ke Startup Milik Erick Thohir* PT Mahaka Radio Integra Tbk
Beli ABBA krn berita ini, belinya jg dikit   klu banyak niscaya dy gk jd gerak    
Membalas : Begitu mudahnya merubah fear menjadi greed  
Tinggal request berita di CNBC    ","ABBA,MARI",2:28:57 PM,Wednesday April 14 2021
49,50,Erich,"Membalas : Begitu mudahnya merubah fear menjadi greed  
tinggal mainkan bbca aja sih",BBCA,2:28:25 PM,Wednesday April 14 2021
50,51,Bennnn,ERAA  ,ERAA,2:23:31 PM,Wednesday April 14 2021
51,52,JayZ,ABBA ada story apa ya memangnya?,ABBA,2:23:08 PM,Wednesday April 14 2021
52,53,Fajar Oktavaria,"Membalas : Hihihi iya      naiknya melesat cuma bebrapa bulan   Tp gk ada yg sekeren ARTO n BANK sih naik trs trsan  
saat itu pola sesat iya, base to base iya (mungkin sekarang mau membentuk base 3), rounding bottom juga iya kalo minggu ini closing di 300","ARTO,BANK,POLA",2:22:12 PM,Wednesday April 14 2021
53,54,Puspita Wardani,"Membalas : dari 118 malah https://www.tradingview.com/x/1wt6CLWE/
Hihihi iya      naiknya melesat cuma bebrapa bulan   
Tp gk ada yg sekeren ARTO n BANK sih   naik trs trsan  ","ARTO,BANK",2:19:39 PM,Wednesday April 14 2021
54,55,Dream Big,"Membalas : Iya, bener dr ABBA harga 90an skrg sdh 290, dr mulai MARI 150an skrg sdh 330
ABBA aku dari gocap tapi gak banyak, sudah tak biarin anggap gak ada ini saham wkwkkwkw","ABBA,MARI",2:18:38 PM,Wednesday April 14 2021
55,56,Puspita Wardani,"Membalas : sudah dari februari
Iya, bener dr ABBA harga 90an skrg sdh 290, dr mulai MARI 150an skrg sdh 330  ","ABBA,MARI",2:17:23 PM,Wednesday April 14 2021
56,57,Dream Big,"Membalas : Pengguna Aplikasi Motion MNC Bank (BABP) Melonjak 77 Persen https://finansial.bisnis.com/read/20210414/90/1380997/pengguna-aplik
siap siap ngegass nih emiten HT",BANK,2:03:32 PM,Wednesday April 14 2021
57,58,Supriadi,"Awas BANK bandarnya lgi ugal""an..jamgan sampe nasibnya sama kaya BNBA yg di ARB berjilid""","BANK,BNBA",2:00:57 PM,Wednesday April 14 2021
58,59,Mic,Mari lah kemari hey hey hey,MARI,1:55:58 PM,Wednesday April 14 2021
59,60,Bagus Musicallo,"WIKA Update, ada yg lagi bottom fishing
Ini adalah foto",WIKA,1:53:28 PM,Wednesday April 14 2021
60,61,OmJhon,Mppa digoreng ya,MPPA,1:47:31 PM,Wednesday April 14 2021
61,62,Jafar Sim,"Membalas : Mana emote rocketnya ?
:rocket::rocket::rocket::rocket::rocket: aaaannddd bbkp 498 +1, 98% aja   ",BBKP,1:42:33 PM,Wednesday April 14 2021
62,63,Ocha,Bbca juara emg,BBCA,1:41:53 PM,Wednesday April 14 2021
63,64,Yudha,"Membalas : ditopang BBCA ini, cantik banget
Yep, gapernah bohong sih kalo yg angkat satu ini... beda klo yg angkat antm dkk  ","ANTM,BBCA,SATU",1:41:34 PM,Wednesday April 14 2021
64,65,Tommy Hermes,"Membalas : BANK next BBRI ARTO NEXT BBCA
Mana emote rocketnya ?","ARTO,BANK,BBCA,BBRI",1:41:23 PM,Wednesday April 14 2021
65,66,Mic,"BANK next BBRI
ARTO NEXT BBCA","ARTO,BANK,BBCA,BBRI",1:39:59 PM,Wednesday April 14 2021
66,67,Kang Cuan,bank serem,BANK,1:39:35 PM,Wednesday April 14 2021
67,68,Dream Big,"Membalas : ditopang BBCA ini, cantik banget
betullll",BBCA,1:37:34 PM,Wednesday April 14 2021
68,69,Jeanne A,"Membalas : BBCA 4%
ditopang BBCA ini, cantik banget",BBCA,1:37:19 PM,Wednesday April 14 2021
69,70,Erich,"arto bca balapan, rebutan posisi bank 'terbesar'
","ARTO,BANK",1:36:09 PM,Wednesday April 14 2021
70,71,Dream Big,BBCA 4%,BBCA,1:34:48 PM,Wednesday April 14 2021
71,72,Benevelen,Tlkm serok g sekarang buat inves kak,TLKM,1:34:05 PM,Wednesday April 14 2021
72,73,Jafar Sim,Bbca mau ara?   nafsu naiknya #kejarsetoran,BBCA,1:33:54 PM,Wednesday April 14 2021
73,74,Rui :rocket: :speedboat::dancer: ,"Membalas : salah satu yang menurut saya dia jelasin paling bagus itu soal support & resistant area, ibarat area itu pintu kalo di tabrakin
Hahaha iya, dia juga bagus ngejelasin dynamic support resisten pakai MA
Banyak insight dapat dari dia",SATU,1:07:57 PM,Wednesday April 14 2021
74,75,Wesley,"Membalas : Dia bikin rangkuman dan kasi contoh yang kentara, jadinya enak buat dimengerti Basic tapi ampuh
salah satu yang menurut saya dia jelasin paling bagus itu soal support & resistant area, ibarat area itu pintu kalo di tabrakin terus lama lama bakal breakout

- - - 
jadi fanboying rayner    
Membalas : Youtuber apa penulis ka
youtube :) penuilis jg dia ad bikin modul belajar..
cba search aj rayner teo",SATU,1:00:55 PM,Wednesday April 14 2021
75,76,Rui :rocket: :speedboat::dancer: ,"Membalas : Boleh minta tolong? (Maaf bakalan repotin nih, abaikan jika memang repotin ) bisa tolong gambarkan benang merah metode minervi
Intinya singkat sih kak
Follow the trend
CL is your best friend
Protect your capital with good risk management","BEST,GOOD",12:39:03 PM,Wednesday April 14 2021
76,77,Rui :rocket: :speedboat::dancer: ,"Membalas : Utk cara tradingnya ngikut siapa atau belajar dr buku siapa sis?
Saya njiplak Minervini kak buat metode tradingnya, lalu utk pelajari analisa saham dari Rayner Teo dan Karen Foo di youtube, buat chart saya pelajari TA for Mega Profitnya Edianto Ong dan bukunya O Neill
Saya skrg jg ikut kelasnya Pak Jutha buat belajar time cycle
Ada ilmu apapun sih saya intinya saya telan dulu saja, baru nanti dicocokkan dan dicoba2 mana yang enak dipakai dengan analisa chart saham2 lain yang saya tidak pegang
Karena saya tahu kalau analisa saham yang sedang saya pegang itu biasanya ada biasnya, ga objektif  ",MEGA,12:33:21 PM,Wednesday April 14 2021
77,78,Jafar Sim,"Membalas : Maaf baru baca yang ini... Saya kalau TP bertahap kak, 50% dulu sisanya pantau... Kalau sampai hanya koreksi dan rebound ya say
Nah ini yang saya cari cari , thx cici guru  ",BACA,12:27:05 PM,Wednesday April 14 2021
78,79,Taufiq,"Membalas : Maaf baru baca yang ini... Saya kalau TP bertahap kak, 50% dulu sisanya pantau... Kalau sampai hanya koreksi dan rebound ya say
Utk cara tradingnya ngikut siapa atau belajar dr buku siapa sis?",BACA,12:26:50 PM,Wednesday April 14 2021
79,80,Rui :rocket: :speedboat::dancer: ,"Membalas : Ok buy bertahap, kalau jualnya bertahap atau langsung jual semua ci? Kalau bertahap persentase jual tp1 nya paling besar atau pa
Maaf baru baca yang ini... Saya kalau TP  bertahap kak, 50% dulu sisanya pantau... Kalau sampai hanya koreksi dan rebound ya saya avg down pakai 50% itu
Tp kalau fast trading biasanya 5-10% saya sudah TP... Kalau ditinggal terbang ya biarin aj, cari saham lain masi banyak  ","BACA,FAST",12:25:19 PM,Wednesday April 14 2021
80,81,Sherly Filianti,"Membalas : BANK THE NEXT BBRI
Amin ","AMIN,BANK,BBRI",12:21:02 PM,Wednesday April 14 2021
81,82,aswin hendrarta,"saya ada same tapi porsi kecil, buat belajar
kalau CENT apa sudah diumumkan kapan cum RI","CENT,SAME",12:05:02 PM,Wednesday April 14 2021
82,83,Rui :rocket: :speedboat::dancer: ,"Seperti yang Nana bilang, ga semua saham RI, ini mmg skrg lg pegang CENT tp masi belum memutuskan akan ikut RInya atau tidak",CENT,12:02:22 PM,Wednesday April 14 2021
83,84,aswin hendrarta,"Membalas : Saya petakilan di SAME dulu sempat beli di 330 alhasil jadi avg up skrg di 420 kak ....        ... so no more, gembok masuk k pa
mainnya di saham RI semua ya ci Rui",SAME,11:56:45 AM,Wednesday April 14 2021
84,85,Rui :rocket: :speedboat::dancer: ,"Membalas : Ci, boleh petakilan ga..?    
Saya petakilan di SAME dulu sempat beli di 330 alhasil jadi avg up skrg di 420 kak ....     ... so no more, gembok masuk k palung marina   ",SAME,11:42:57 AM,Wednesday April 14 2021
85,86,Bow,"Membalas : Kenapa tanya ke saya boleh atau tidak? Trading plan anda sendiri bagaimana?   Saya sudah beli di harga bawah, tidak bisa kom
Ci, boleh petakilan ga..?    ",PLAN,11:41:33 AM,Wednesday April 14 2021
86,87,Rui :rocket: :speedboat::dancer: ,"Membalas : makasi cc insightnya   kl entry sekarang masi bole ce ?
Kenapa tanya ke saya boleh atau tidak? Trading plan anda sendiri bagaimana?   

Saya sudah beli di harga bawah, tidak bisa komen juga kalau harga sudah di posisi sekarang",PLAN,11:38:53 AM,Wednesday April 14 2021
87,88,Rui :rocket: :speedboat::dancer: ,"Membalas : Kalu mau ambil RI untuk sekuritas IPOT itu gimana ya caranya?
siapkan dana cash di RDN kak, lalu di IPOT windows atau IPOT Ultima di browser, masuk ke bagian Tools   Exercise Warrant/Right lalu isi kode R nya dan masukkan jumlah lot yang mau ditebus
Tidak bisa di ipot mobile ya",CASH,11:21:55 AM,Wednesday April 14 2021
88,89,Rui :rocket: :speedboat::dancer: ,"Membalas : same insight target long runnya di berapa ce ?
sampai jebol MA50 saya baru buka gembok kak",SAME,11:19:25 AM,Wednesday April 14 2021
89,90,Andy +,"Membalas : Maaf ya kak, buat saya trading itu bukan judi, kalau 100% semua masuk itu bukan risk management yang baik, terserah mau dibilang
same insight target long runnya di berapa ce ?",SAME,11:11:39 AM,Wednesday April 14 2021
90,91,Aho Lie,Kyk hari ini saya punya feeling bakal 310 tp main aman Tp duluklo bener masuk lg  ,"AMAN,MAIN",11:10:44 AM,Wednesday April 14 2021
91,92,Hendra Choo,"535-540 aman.
Ini adalah foto",AMAN,11:05:25 AM,Wednesday April 14 2021
92,93,Aho Lie,"Membalas : CENT ke 330. Amiiin
Saya yakin bulan ini diatas 300 klo mei bisa jd diatad 400 prediksi   bisa salah",CENT,11:04:32 AM,Wednesday April 14 2021
93,94,Rui :rocket: :speedboat::dancer: ,"Membalas : CENT ke 330. Amiiin
saya amini juga      ",CENT,11:03:53 AM,Wednesday April 14 2021
94,95,panjianom,"Membalas : Aminkan  
CENT ke 330. Amiiin",CENT,11:03:39 AM,Wednesday April 14 2021
95,96,Dirga,"     

ini jg mulai fokus di same  , dan yes, regardless invest or trading, selalu pantau big trendnya  ",SAME,11:02:09 AM,Wednesday April 14 2021
96,97,Rui :rocket: :speedboat::dancer: ,"Membalas : ini CL-nya dengan tetap fokus di saham yang sama ya ci? jdnya gk kedistract utk masuk ke saham2 yg lain ya. Lebih optimal pastin
Saya tergantung long term trendnya kak, kalau sudah kelihatan 'patah' long uptrendnya (jebol MA50)  ya saya ga akan lirik lagi, cari saham lain yang masi dalam kondisi strong uptrend

Kalau uptrendnya masi bagus ya saya cari area support/demand berikutnya dan start antri beli disitu - ini makanya saya stay di SAME terus  

@wealth88 saya screening manual, dan nyontek Minervini saja, cari yang bergeraknya diatas MA20 dan MA50 daily dan bertahan disitu kak, baru cari titik entry yang bagus",SAME,11:01:46 AM,Wednesday April 14 2021
97,98,Mic,BANK THE NEXT BBRI,"BANK,BBRI",11:01:04 AM,Wednesday April 14 2021
98,99,Aho Lie,"Membalas : gpp om yg penting udah break atap nya. cent masih ada potensi
Klo prediksi sih kuat bgt bkl keatas 300  ","ATAP,CENT",11:00:22 AM,Wednesday April 14 2021
99,100,Andry Kini,"Membalas : ini mah mending. gw main dr november skrg aja masih bingung cara balikkin modal awal. cuan mah gw bdo sih udah ilang semua ngga
Samooo  ",MAIN,11:00:04 AM,Wednesday April 14 2021
100,101,Mic,Bank the next bbri,"BANK,BBRI",11:00:02 AM,Wednesday April 14 2021
101,102,panjianom,"Membalas : Feeling sih hr iniijo tipis  
gpp om yg penting udah break atap nya. cent masih ada potensi","ATAP,CENT",10:59:46 AM,Wednesday April 14 2021
102,103,moko apdan,"Membalas : Klo saya setiap keluar kereta cent selalu nunggu di gerbong belkg sampai udh mau jln baru ambil keputusan
sy kok ga Liat Pak Aho Di gerbong blkng yah.mw titip kresek sya pak ",CENT,10:58:51 AM,Wednesday April 14 2021
103,104,DenmasBams,"Membalas : Ini Bank kok naik2 kepuncak terus yaa
Kalo suspend lagi. Panjang",BANK,10:58:44 AM,Wednesday April 14 2021
104,105,panjianom,"Membalas : Klo tembus cent udah kisaran diatas 300 jd suport br 
yessssssss  ",CENT,10:58:39 AM,Wednesday April 14 2021
105,106,Gekwid Gekwid,Ini Bank kok naik2 kepuncak terus yaa,BANK,10:58:00 AM,Wednesday April 14 2021
106,107,Aho Lie,"Membalas : Aho mudah2an cent bisa close di atas 315 om. klo bisa bakal lanjut lagi
Klo tembus cent udah kisaran diatas 300 jd  suport br ",CENT,10:57:18 AM,Wednesday April 14 2021
107,108,Aho Lie,"Membalas : Aho mudah2an cent bisa close di atas 315 om. klo bisa bakal lanjut lagi
Saya klo tembus masuk lg tp sekrg ada diluar nunggu dibelkg",CENT,10:56:14 AM,Wednesday April 14 2021
108,109,Windiyanto Ajie Nugroho,"Membalas : Bmas mau dicaplok K bank nambah porsi dr 10% ke 40%
Haha... saya ketinggalan berita  ","BANK,BMAS",10:56:06 AM,Wednesday April 14 2021
109,110,panjianom,"Membalas : Ia mudah2 an udah dekat senin 12 april amin  
Aho mudah2an cent bisa close di atas 315 om. klo bisa bakal lanjut :rocket::rocket: lagi","AMIN,CENT",10:55:05 AM,Wednesday April 14 2021
110,111,Jafar Sim,"Membalas : iya saya tipenya all in, sisa dana cash paling cuma 15% Loss terbesar saya waktu itu 18% di bulan Desember di PPRO, karena kepe
   kalau cara sreening dan pilih saham yang mau ditrading kan ada tips nya? Sepertinya mirip saya cara tradingnya   kalau saya all in di 1 emiten aja, dana cash sisain 0%","CASH,PPRO",10:53:19 AM,Wednesday April 14 2021
111,112,Manusia Silver,"Membalas : BMAS ada story apa ya om? Kok nanjak terus beberapa hari terakhir? Ada isu merger n akuisisi?
Bmas mau dicaplok K bank nambah porsi dr 10% ke 40%","BANK,BMAS",10:51:35 AM,Wednesday April 14 2021
112,113,Hendra,"Membalas : Cent nunggu dibawah lg ya  ..
270 moga dijemput lagi  ",CENT,10:51:17 AM,Wednesday April 14 2021
113,114,Windiyanto Ajie Nugroho,"Membalas : Photo
BMAS ada story apa ya om? Kok nanjak terus beberapa hari terakhir? Ada isu merger n akuisisi?",BMAS,10:50:52 AM,Wednesday April 14 2021
114,115,Andre Salim,BBCA rasa gorengan,BBCA,10:50:35 AM,Wednesday April 14 2021
115,116,Puspita Wardani,"Membalas : Cent nunggu dibawah lg ya  ..
Iya    ",CENT,10:50:02 AM,Wednesday April 14 2021
116,117,Aho Lie,Klo saya setiap keluar kereta cent selalu nunggu di gerbong belkg sampai udh mau jln baru ambil keputusan ,CENT,10:48:29 AM,Wednesday April 14 2021
117,118,Hartono Chi,"Membalas : Skrg gk punya CENT lg. Tinggal ASSA aja  , aamiin semoga ijo royo2 smua portonya
Cent nunggu dibawah lg ya  ..","ASSA,CENT",10:46:48 AM,Wednesday April 14 2021
118,119,Harry Wijaya,"fren
Ini adalah foto",FREN,10:46:23 AM,Wednesday April 14 2021
119,120,Rui :rocket: :speedboat::dancer: ,"Membalas : kalo masi sisa dana cash bearti belum all in ce.. cuma 85% in kwkwkw
Maaf ya kak, buat saya trading itu bukan judi, kalau 100% semua masuk itu bukan risk management yang baik, terserah mau dibilang all in atau tidak, tapi metode saya seperti ini mungkin untuk para trader lain sudah dibilang all in karena saya hanya fokus di 1 atau 2 saham saja, tidak diversifikasi   

@JA168  maksudnya ngintip kak?  ",CASH,10:41:53 AM,Wednesday April 14 2021
120,121,Andy +,"Membalas : iya saya tipenya all in, sisa dana cash paling cuma 15% Loss terbesar saya waktu itu 18% di bulan Desember di PPRO, karena kepe
kalo masi sisa dana cash bearti belum all in ce.. cuma 85% in kwkwkw","CASH,PPRO",10:38:13 AM,Wednesday April 14 2021
121,122,Hendra Choo,ERAA ok    ,ERAA,10:38:13 AM,Wednesday April 14 2021
122,123,Rikzaaa Kamil,"Membalas : iya saya tipenya all in, sisa dana cash paling cuma 15% Loss terbesar saya waktu itu 18% di bulan Desember di PPRO, karena kepe
Belajar dari kesalahan ya, kak. 
saya juga CL SAME, lalu sekarang udah cuan kotos2, meskipun belinya nggak banyak  ","CASH,PPRO,SAME",10:37:39 AM,Wednesday April 14 2021
123,124,Jimmy,"Membalas : iya saya tipenya all in, sisa dana cash paling cuma 15% Loss terbesar saya waktu itu 18% di bulan Desember di PPRO, karena kepe
Wuih mantap nih. Tapi ati-ati kalo transaksi mendekat 1-2% average value, kadang ada yang ""ngintip""   ","CASH,PPRO",10:36:18 AM,Wednesday April 14 2021
124,125,Felix,Eraa :rocket::rocket:,ERAA,10:34:48 AM,Wednesday April 14 2021
125,126,Mic,Bank naim terus auto pilot supirnya,"AUTO,BANK",10:28:40 AM,Wednesday April 14 2021
126,127,Andre Salim,"Membalas : iya saya tipenya all in, sisa dana cash paling cuma 15% Loss terbesar saya waktu itu 18% di bulan Desember di PPRO, karena kepe
   ","CASH,PPRO",10:28:25 AM,Wednesday April 14 2021
127,128,Jimmy,"Amin Mbak. Kalo kata orang-orang sih yang bisa survive masih stay setelah digebukin market babak belur cuman 5% or less. Kebanyakan nyerah dan menganggap market bukan jalan ninjaku. Saya sendiri masih belajar karena masih sering emosian hehehe. Saya lampiaskan hobby overtrade di forex/gold, daripada di saham. Dulu coba crypto juga jaman awal2 banget BTC di bawah 100jt. Tapi kayanya terlalu volatile yah. Mundur dulu deh.",AMIN,10:27:53 AM,Wednesday April 14 2021
128,129,Puspita Wardani,"Skrg gk punya CENT lg. Tinggal ASSA aja  , aamiin semoga ijo royo2 smua portonya  ","ASSA,CENT",10:26:53 AM,Wednesday April 14 2021
129,130,Rui :rocket: :speedboat::dancer: ,"Membalas : all in cuan?
iya saya tipenya all in, sisa dana cash paling cuma 15%

Loss terbesar saya waktu itu 18% di bulan Desember di PPRO, karena kepedean mikir dia bakalan naik terus jadinya ga pasang stop loss, berharap bakalan naik ... alhasil malah loss banyak ... sejak itu tidak mau lagi terulang makanya CL ketat

Dan sudah sering rajin CL lalu bisa beli di harga bawah lagi abis itu malah jadi cuan, jadinya lebih seneng kalau kena CL sekarang  ","CASH,PPRO",10:26:51 AM,Wednesday April 14 2021
130,131,Aho Lie,"Membalas : ASSA aja skrg ko   kemarin sdh jual bersih saya  
Ok biar cuan sama2 amin ","AMIN,ASSA",10:26:04 AM,Wednesday April 14 2021
