,Data,User,Pesan,Saham,Jam,Tanggal
30,31,Tommy Hermes,"Membalas : Haka Antm like it's 2020
Tunggu ANTM ke 2020 ?",ANTM,5:02:15 PM,Wednesday April 28 2021
31,32,Fry,Haka Antm like it's 2020,ANTM,4:59:54 PM,Wednesday April 28 2021
32,33,Erich,clbk januari ya antm tins   smoga bsk break..biar tudemun...fee nya..kl indexnya ya situ2 aja..bobot antm kecil,"ANTM,TINS",4:57:30 PM,Wednesday April 28 2021
33,34,Rays_Man,"Membalas : indo mah nunggu antm aja pak haha. antm rame ntar index rame lagi
nunggu break 2440 kayaknya rame y Pak  ","ANTM,INDO",4:57:10 PM,Wednesday April 28 2021
34,35,Ronny,"Membalas : kl indo apa ya pak? karena indo masuk top tier negara yg uda vaksinasi massal
indo mah nunggu antm aja pak haha. antm rame ntar index rame lagi","ANTM,INDO",4:56:30 PM,Wednesday April 28 2021
35,36,Erich,"Membalas :     kalo di india sih dg jumlah positif nampaknya
kl indo apa ya pak? karena indo masuk top tier negara yg uda vaksinasi massal  ",INDO,4:55:48 PM,Wednesday April 28 2021
36,37,Genial Nugraha,"Membalas : Apakah anda bot?
Hehe. Engga pak, klo hrga emas lagi turun, biasanya juga saya fokus ke mdka",MDKA,4:30:20 PM,Wednesday April 28 2021
37,38,Fry,"Membalas : perasaan dr kmaren2 nulisnya gini terus..  
Bot itu kyknya pak
Tiap harga nikel naik otomatis ngepost ke grup tele",TELE,4:26:51 PM,Wednesday April 28 2021
38,39,Rays_Man,"Membalas : Dividend BBCA apa ada yg uda masuk ?
sudah..
Membalas : Nikle to the moon, inco to the moon
perasaan dr kmaren2 nulisnya gini terus..  ","BBCA,INCO",4:13:18 PM,Wednesday April 28 2021
39,40, ,"Membalas : Tergantung sek om, yg jelas hari ini pasti masuk sebelum jam 00
Dividend BBCA apa ada yg uda masuk ?",BBCA,4:08:59 PM,Wednesday April 28 2021
40,41,Lee Khong Huan,"Membalas : India uda ath   uda bisa auto pilot lah   ihsg ath..all time hold
All time hahahahahahahaha
",AUTO,3:34:33 PM,Wednesday April 28 2021
41,42,Hendro Masori,"Membalas : Cent 2 hari ini doji, tanda2 reversal kah  
Semoga Pak. Biar saya cuan  
",CENT,3:31:41 PM,Wednesday April 28 2021
42,43,Mr. Zen,"Membalas : Cent 2 hari ini doji, tanda2 reversal kah  
Cicil aja lg accum juga itu
",CENT,3:30:50 PM,Wednesday April 28 2021
43,44,Andreas Teddy,"Cent 2 hari ini doji, tanda2 reversal kah  ",CENT,3:29:55 PM,Wednesday April 28 2021
44,45,panjianom,"Membalas : India uda ath   uda bisa auto pilot lah   ihsg ath..all time hold
siapin sampai desember ya",AUTO,3:23:06 PM,Wednesday April 28 2021
45,46,Erich,"Membalas : mgkn narik EM di mulai dr india dulu kali y
India uda ath   uda bisa auto pilot lah   ihsg ath..all time hold",AUTO,3:22:44 PM,Wednesday April 28 2021
46,47,Dennis Ritchie,"Membalas : Photo
Yang Cuan Crispyy hari ini   
BNBA 11%
MIDI 4%
RMBA 2%
INDO 2%","BNBA,INDO,MIDI,RMBA",3:17:50 PM,Wednesday April 28 2021
47,48,Fajar Oktavaria,"Membalas : Right issue itu maksudnya kaya gimana yaa..
https://youtu.be/CwKfFX9Nmk4
Membalas : Nama sahamnya apa pak?
itu dikanan ada tulisan BBTN pak  ",BBTN,3:09:05 PM,Wednesday April 28 2021
48,49,hery,"Membalas : Photo
minta ajarin sini pak  ",SINI,3:08:14 PM,Wednesday April 28 2021
49,50,Rakhmad Nirmawan Nofendi,"Membalas : bajak ke sini MM nya    lokdon, kasus parah skali tapi ath trus
mgkn narik EM di mulai dr india dulu kali y","SINI,TRUS",3:07:04 PM,Wednesday April 28 2021
50,51,Erich,"Membalas : Photo
bajak ke sini MM nya    lokdon, kasus parah skali tapi ath trus :rocket::rocket::rocket:
","SINI,TRUS",3:04:43 PM,Wednesday April 28 2021
51,52,Jose - Aliran - YPC,"Membalas : ini orang2 HappyTradeSaham kok mondar mandir masuk sini terus yah. ganti2an   
promosi mungkin om, biar ownernya bisa happy di kondisi trading kayak gini  ",SINI,3:04:32 PM,Wednesday April 28 2021
52,53,hery,ini orang2 HappyTradeSaham kok mondar mandir masuk sini terus yah. ganti2an   ,SINI,3:00:41 PM,Wednesday April 28 2021
53,54,hery,"Membalas : Hari ini ada transaksi di psr nego lg cent 5.863.900 lot jam 13 33  
itu lembar pak",CENT,2:59:35 PM,Wednesday April 28 2021
54,55,Genial Nugraha,"Nikle to the moon, inco to the moon",INCO,2:58:44 PM,Wednesday April 28 2021
55,56,Erich,arto :rocket::rocket::rocket:  ,ARTO,2:47:14 PM,Wednesday April 28 2021
56,57,rudianto girsang,pgas ama medco sapa nih yg obrak abrik?,PGAS,2:45:17 PM,Wednesday April 28 2021
57,58,Aho Lie,"Hari ini ada transaksi di psr nego lg cent 5.863.900 lot jam 13 33  
Malah diharga 290 bingung kan yg beli Pp jusl jg sama",CENT,2:41:55 PM,Wednesday April 28 2021
58,59,Bambang P,BNGA,BNGA,2:39:11 PM,Wednesday April 28 2021
59,60,Virgaust,"Membalas : Happy cuan.. Klo saya lagi libur dlu.. Karena masih full cash  
mantap hu, bisa leluasa set up plan lagi   
","CASH,PLAN",2:21:31 PM,Wednesday April 28 2021
60,61,Ratih Estiani,"Alhamdulillah...bisa yiha2 dmmx...walo jual kecepetan td di 605  , buah kesabaran kemarin minus hampir 8persen padahal... Wkwkkwk.",DMMX,2:21:03 PM,Wednesday April 28 2021
61,62,Billy,"Membalas : happy cuan hu. mulus dong ke 700 ah   
Happy cuan.. Klo saya lagi libur dlu.. Karena masih full cash  ",CASH,2:19:51 PM,Wednesday April 28 2021
62,63,Billy,"Membalas : stoploss hunter ini hu   kena saya
Gpp.. Justru dgn kaya gini bisa tau kalau dmmx emg cukup strong tinggal tunggu titik entry baru",DMMX,2:18:13 PM,Wednesday April 28 2021
63,64,hery,"keren dah hu ini   
ARTO juga",ARTO,2:16:36 PM,Wednesday April 28 2021
64,65,Billy,"Membalas : DMMX.png
Nice comeback.. +10%",DMMX,2:16:09 PM,Wednesday April 28 2021
65,66,Harry Wijaya,"dmas
Ini adalah foto",DMAS,1:48:59 PM,Wednesday April 28 2021
66,67,Fathan Halim,Dmas siap2 terbang  ,DMAS,1:47:55 PM,Wednesday April 28 2021
67,68,Bved VX,Di ipot deviden bbri dan bbca ud ad yg msk? Aku blm msk nii,"BBCA,BBRI",1:45:30 PM,Wednesday April 28 2021
68,69,WA,CENT banyak yg ngantri di 246  ,CENT,1:44:05 PM,Wednesday April 28 2021
69,70,Hendra Choo,"Ini adalah foto
Bank mulai menunjukkan kinerja yg bagus, rata2 naik laba nya d Q1",BANK,1:30:53 PM,Wednesday April 28 2021
70,71,Achmad Faizal Azmi,"salah satu standby buyer FREN itu BCA Sekuritas, apakah grup Djarum?","FREN,SATU",1:13:49 PM,Wednesday April 28 2021
71,72,D. K,"Coret2 Simp. Breakout dari resisten bener ngk ?
Ini adalah foto",SIMP,1:12:50 PM,Wednesday April 28 2021
72,73,Tommy Hermes,Karena dia mau tebus FREN,FREN,12:44:25 PM,Wednesday April 28 2021
73,74,Aden Surachman,"Membalas : Soal Fren-R ya hukum demand supply yg bekerja. R yg diissued hanya sedikit 52:1, sementara rasio R dan W itu 5:79, pasti ritel i
tks masukan dan info nya",FREN,12:40:56 PM,Wednesday April 28 2021
74,75,Yudha Rene,"Membalas : Soal Fren-R ya hukum demand supply yg bekerja. R yg diissued hanya sedikit 52:1, sementara rasio R dan W itu 5:79, pasti ritel i
Ok Pak.. teori nya sangat masuk akal ....untuk kasus RF yg masih terus ngumpulin R sampai saat ini (kurang lebih 400rb Lot) - dan seperti nya mau terus di kerek naik harga nya dan akhir nya di jual. 

Tapi untuk kasus DH yg beli di pasar nego sebanyak 44juta Lot di harga 1 - itu kira kira mau di apain ya R nya? Kalau mau di trading kan kok ya kayak nya kebanyakan banget ga ya? Apa ada pemain besar yg mau masuk lewat RI ini?",FREN,12:37:37 PM,Wednesday April 28 2021
75,76,RBTAN59,"   
makin jelas om PW akan akum terus lembar cent yg di public... spy bisa berkuasa kendalikan hrg... nti kalo dah cukup sdh bisa kerek hrg pancing ritel masuk  ( dgn permainan tangan kiri ke kanan) sampe di hrg yg di target. baru di sirem yg sesungguh nya tentu nya set 31dec  
msh panjang kalo  story cent  ",CENT,12:31:05 PM,Wednesday April 28 2021
76,77,Aho Lie,"Membalas :    pindah focus dech ke cent aja  
   
Saya mash nunggu murah   ",CENT,12:29:45 PM,Wednesday April 28 2021
77,78,RBTAN59,"Membalas : Soal Fren-R ya hukum demand supply yg bekerja. R yg diissued hanya sedikit 52:1, sementara rasio R dan W itu 5:79, pasti ritel i
   pindah focus dech ke cent aja   
sdh pasti om PW akan maintence cent sampe 31 dec buat kepentingan isi aset di lap spt nya....    ","CENT,FREN",12:27:26 PM,Wednesday April 28 2021
78,79,Suhanto Agus,"Membalas : Siap-siap! bank bjb Rights Issue Rp 1 T di Akhir Kuartal II https://www.cnbcindonesia.com/market/20210427194818-17-241346/siap-s
Saya trading beli jual terus BJBR, ngikutin terus, tapi ini kok sejak Dividen dan berita RI kok seolah mau turun ya ? 

Ada komen rekan2 atau info apa gitu ya ? 

Terima kasih
","BANK,BJBR",12:21:48 PM,Wednesday April 28 2021
79,80,Benhan,"Soal Fren-R ya hukum demand supply yg bekerja. R yg diissued hanya sedikit 52:1, sementara rasio R dan W itu 5:79, pasti ritel incar waran jadi mesti tebus R nya atau yg lebih greedy lagi akan beli R nya di pasar tunai.

Karena PSP ga punya kepentingan tebus R, maka R miliknya akan dijual.
Supaya demand vs supplynya sesuai keinginan PSP, maka harga R dikerek setinggi mungkin dan mereka akan lepas R nya di harga tinggi. Trendnya akan menurun sampai hari akhir trading R, itu pasti.

Pertempuram berikutnya nanti di trading Warannya. Semua yg punya Waran akan berharap jual di harga lumayan. Mungkin >20. Nah pertanyaannya siapa yg mau beli Warannya?

Saran saja buat ritel yg masih pegang R atau akan tebus R: be quick in your decision making, jangan terlalu lama karena yg terakhir pasti yg paling rugi.
Ingat zero sum game ya.",FREN,12:17:27 PM,Wednesday April 28 2021
80,81,UMAR,"Membalas : permisi mau nanya, Kenapa regulasi pemerintah bisa jadi faktor penting buat jalannya suatu perusahaan?
Ya di mana bumi dipijak di situ langit dijujung, as simple as that
",BUMI,11:41:44 AM,Wednesday April 28 2021
81,82,Ronny,"Membalas : permisi mau nanya, Kenapa regulasi pemerintah bisa jadi faktor penting buat jalannya suatu perusahaan?
Karena perusahaan harus nurutin regulasi pak. Masa ditanya   

Contoh skrg pemerintah bikin umr jadi 7jt. Perusahaan yg padat karya otomatis bangkrut semua.
Ga bisa lari kemana2 kalo regulasi.",MASA,11:38:43 AM,Wednesday April 28 2021
82,83,Aho Lie,"Membalas : apkh mungkin fren akan di contek CENT     
Kita tunggu  ","CENT,FREN",11:31:19 AM,Wednesday April 28 2021
83,84,RBTAN59,"  
apkh mungkin fren akan di contek CENT     ","CENT,FREN",11:29:15 AM,Wednesday April 28 2021
84,85,Aho Lie,"Membalas : genius pengendali Fren.. sama sekali ritel gak kepikir hrg R bisa berlipet dr hrg induk nya
Tau sendr siapa dia",FREN,11:28:55 AM,Wednesday April 28 2021
85,86,RBTAN59,"Membalas : Ia saya udah bikin tabel pak harga ini beli w berp   
genius pengendali Fren.. sama sekali ritel gak kepikir hrg R bisa berlipet dr hrg induk nya    ",FREN,11:28:14 AM,Wednesday April 28 2021
86,87,hery,"Membalas : Iya pak suhu..soalnya ud saya manjat ke atas..hahaha..tiba2 muncul ttg waran ada hubnya ama tebusan R..jd bingung saya
masuk ke channel pak. di sana pak HM ada jelaskan secara kronologis dengan studi kasus SAME
https://t.me/TheTradersChannel",SAME,11:23:18 AM,Wednesday April 28 2021
87,88,Hendra Choo,"Membalas : Byk rmsng pak ilmu yg terkdg didlmnya perlu jam terbang  
iya, kita blm apa2 jg, butuh dukungan suhu2 d sini   ",SINI,11:21:14 AM,Wednesday April 28 2021
88,89,Aho Lie,"Membalas : Ohhh..brarti ga pasti ya hu..wah..hampir saya kira uda pasti korelasinya.. Baik pak hu..biar saya bisa share ke teman2 jg pak yg
Klo fren udah pasti dpt makanya saya nunggu hargs bagus   ",FREN,11:20:57 AM,Wednesday April 28 2021
89,90,Hendra Choo,"Membalas : Iya pak suhu..soalnya ud saya manjat ke atas..hahaha..tiba2 muncul ttg waran ada hubnya ama tebusan R..jd bingung saya
gak semua RI akan kasih W, jadi kalo mau ikutan RI perhatikan bbrp faktor, nah kalo soal ini hrs byk baca/cari info, contoh, berapa besar RI nya, trus duitnya buat apa, perusahaan posisi gimana, ada yg siap nebus gak dll. intinya jelasin panjang lebar hrs coba2 sendiri.",TRUS,11:18:37 AM,Wednesday April 28 2021
90,91,Aho Lie,"Membalas : Iya pak suhu..justru saya belum menguasai..makanya saya sering baca biar dpt ilmu dr pak suhu2 di sini
Asal mau beljr bisa pak saya jg dulunya jg gitu   ","BACA,SINI",11:17:34 AM,Wednesday April 28 2021
91,92,Gunawan NG,"Membalas : Klo blm nguasai cari sahsm lain pak mash byk krn klo ilmu kurg jgn coba2 nsntsngin market
Iya pak suhu..justru saya belum menguasai..makanya saya sering baca biar dpt ilmu dr pak suhu2 di sini  ","BACA,SINI",11:16:46 AM,Wednesday April 28 2021
92,93,Hendra Choo,"DMAS mulai jalan.
Ini adalah foto",DMAS,11:14:45 AM,Wednesday April 28 2021
93,94,A'an Wiyanto,"Membalas : Pak..dimana saya bisa dapat lebih jelas tentang perhitungan harga tebus Ri + harga akhir R? Dan jg Warannya..saya bingung pak Mo
Bapak manjat chat di atas.
Lalu siapin kertas dan pensil.

Coba dihitung hitung lagi sendiri.

Masalah harga W dan R besok (di masa depan) jadi berapa juga gak ada yg bisa jawab Pak.

  ",MASA,11:12:58 AM,Wednesday April 28 2021
94,95,Hendra Choo,"saya dpt lumayan d W nya BRMS , makanya kalo ada RI pengin ikutan lagi, cuman kasus FREN rada beda krn hrg tebus nya di atas induk.","BRMS,FREN",11:11:52 AM,Wednesday April 28 2021
95,96,Aho Lie,"Membalas : W itu premium. hrg biasa cukup tinggi, gak tau jg dgn W nya FREN kalo yg udh2 hrg bakal menarik. cuman krn bingung mending nonto
  ",FREN,11:10:33 AM,Wednesday April 28 2021
96,97,Hendra Choo,"W itu premium. hrg biasa cukup tinggi, gak tau jg dgn W nya FREN kalo yg udh2 hrg bakal menarik. cuman krn bingung mending nonton aja buat ilmu k dpn nya  ",FREN,11:10:13 AM,Wednesday April 28 2021
97,98,Jeremy J.,"diexercise, brarti bisa jadi induk (dalam hal ini FREN), tapi harga tebusnya 120. kalau trading R itu, memang ada waktuny terbatas, dia ada di pengumuman corporate actionnya. jadi setelah masa perdagangannya selesai, R yang tidak diexercise atau dijual akan otomatis hilang",MASA,11:05:30 AM,Wednesday April 28 2021
98,99,Aho Lie,"Membalas : emailnya dari minggu kemarin, baru per hari ini muncul. jadi memang harus di jual ya ini?
Bisa ditebus bisa dijual ada untung rugi nys klo tepat bisa untung cumen ada kadarluarsa trus harga bisa drop atsu nsik ssmpsi tgl 4 mei",TRUS,11:03:44 AM,Wednesday April 28 2021
99,100,Lee Khong Huan,"Membalas : yuk ayam jgn digeprek terus
Widodo belum boleh ikutan japfa main  ",MAIN,11:01:50 AM,Wednesday April 28 2021
100,101,Aho Lie,"Membalas : klo FREN yg d mainkan R nya krn beli R dpt W, induknya hati2.
Kemungkinan induk ikut sampai tgl 4 biasanya tp bisa jd jg gak  ",FREN,10:59:24 AM,Wednesday April 28 2021
101,102,Hendra Choo,"klo FREN yg d mainkan R nya krn beli R dpt W, induknya hati2.",FREN,10:58:35 AM,Wednesday April 28 2021
102,103,Willian,"Membalas : Itu dpt R fren otomatis dsn dpt dijuslbelikan dipasar tunsi sesi 1 aja
Brarti nanti di porto muncul fren-r otomatis?",FREN,10:57:18 AM,Wednesday April 28 2021
103,104,Aho Lie,Itu dpt R fren otomatis dsn dpt dijuslbelikan dipasar tunsi sesi 1 aja ,FREN,10:56:35 AM,Wednesday April 28 2021
104,105,Harry Wijaya,"mdka
Ini adalah foto",MDKA,10:53:41 AM,Wednesday April 28 2021
105,106,Jemmey Soegijono,"Membalas : KOTA ini saham repo ya? Sblmnya ga ada volume kok semingguan ini volume gede banget
Iya gorengan, saya sempat masuk. Lama nggak pantau kencang naiknya",KOTA,10:50:55 AM,Wednesday April 28 2021
106,107,Aho Lie,"Membalas : Fren krennnnn
Gak pak sy gak dijempt     ",FREN,10:50:39 AM,Wednesday April 28 2021
107,108,Muhammag kuncoro,Fren krennnnn,FREN,10:50:01 AM,Wednesday April 28 2021
108,109,Lee Khong Huan,KOTA ini saham repo ya? Sblmnya ga ada volume kok semingguan ini volume gede banget,KOTA,10:49:12 AM,Wednesday April 28 2021
109,110,Nanang Eko,"LPPF mantul yaa, bner kata pakde test support 
Ini adalah foto",LPPF,10:45:54 AM,Wednesday April 28 2021
110,111,GumBall,"Membalas : Bismillah LPPF pakde   @hmasori
Saya tunggu di bawah kisaran 1500an dikasih ga?",LPPF,10:44:43 AM,Wednesday April 28 2021
111,112,BFD,Bismillah LPPF pakde   @hmasori,LPPF,10:38:55 AM,Wednesday April 28 2021
112,113,Tommy Hermes,Mau di guyur lagi FREN?,FREN,10:37:21 AM,Wednesday April 28 2021
113,114,Aho Lie,"Membalas : apalagi tebus warrant nya nti kalo fren induk nya dah sentuh di 200... kemana2 udah bisa sewa jet
Udah cita2 pak udah mimpi balikin yg dulu2 ya dsabar klo rejrki ya dpt  
Membalas : Photo
Hebat ya pemain besar fpt harga super murah    ",FREN,10:33:15 AM,Wednesday April 28 2021
114,115,Yudha Rene,"Wah ada transaksi nego sebesar 44juta Lot di harga 1 ... Ada pemain besar masuk Fren ??
Ini adalah foto",FREN,10:32:36 AM,Wednesday April 28 2021
115,116,RBTAN59,apalagi tebus warrant nya nti kalo fren induk nya dah sentuh di 200... kemana2 udah bisa sewa jet   ,FREN,10:32:13 AM,Wednesday April 28 2021
116,117,rahmad,ayo mulai turun lagi cent,CENT,10:31:22 AM,Wednesday April 28 2021
117,118,Andre Salim,dihaki fren-w auto bo cuan,"AUTO,FREN",10:30:25 AM,Wednesday April 28 2021
118,119,andhika,masih ada yang hold bksl?,BKSL,10:29:13 AM,Wednesday April 28 2021
119,120,Nohan Khuldi,"Membalas : Tidak ada yang tahu juga pak... suka2 bandar   Kemarin sebelum cum date banyak yg berhitung bahwa induk FREN akan diangkat diat
Terimakasih pak, masih pegang induk, R terjual. Wns ya pak, modal 80.",FREN,10:28:43 AM,Wednesday April 28 2021
120,121,Muhammag kuncoro,"Membalas : FREN R harganya 390 + tebus 120 = 510.....harga saham FREN 87
Lucu Juga ini...saya iuga herannnn",FREN,10:28:23 AM,Wednesday April 28 2021
121,122,RBTAN59,"Membalas : FREN R harganya 390 + tebus 120 = 510.....harga saham FREN 87
kan warrant pasti di atas 20 ",FREN,10:26:35 AM,Wednesday April 28 2021
122,123,Aho Lie,"Klo lsptop tinggsl klik pilih pasat tunai hanys satu sesi ssmpai 1130 klo udah tutup besok hanya smpi tgl 4 mei
Membalas : saya pakai mirae
Harga lg bagus Rnya klo yg punya tinggal itung mau jusl atau tebus lebh untung  ",SATU,10:25:12 AM,Wednesday April 28 2021
123,124,Windiyanto Ajie Nugroho,"Membalas : Prospek induk gimana Bapak?
Tidak ada yang tahu juga pak... suka2 bandar  
Kemarin sebelum cum date banyak yg berhitung bahwa induk FREN akan diangkat diatas 120 supaya ritel ikut RI, tapi ternyata gak sampai 100...
Ternyata kejutan bandar di R-nya diangkat sampai 400-an  ",FREN,10:24:41 AM,Wednesday April 28 2021
124,125,Aho Lie,"Membalas : punya saya Fren R nilai ny 1, jdi klo mau jual tlp sekuritas y? mohon infonya 
Pakai sekuritas apa pilih pasar tunsi trus jual sepeeti biasa klo tembusin hrs siapin cash porto  ","CASH,FREN,TRUS",10:23:47 AM,Wednesday April 28 2021
125,126,Cand,"punya saya Fren R nilai ny 1, jdi klo mau jual tlp sekuritas y? mohon infonya  ",FREN,10:22:43 AM,Wednesday April 28 2021
126,127,Jose - Aliran - YPC,"Membalas : Photo
antri fren - r di < 100 menarik nih kalo dikasi (efek abis TP pucuk, mau cicil lg)",FREN,10:22:29 AM,Wednesday April 28 2021
127,128,Henri88,"beli FREN-R di 400
& Tebus R
Harus jual W minimal di 31 kalo mau impas. Goodluck  
Ini adalah foto",FREN,10:20:45 AM,Wednesday April 28 2021
128,129,Aho Lie,"Membalas : Munkin kah fren R 1000 siang ini Ya
Ada aja kmgkn tp kecil pak  ",FREN,10:20:03 AM,Wednesday April 28 2021
129,130,Muhammag kuncoro,Munkin kah fren R 1000 siang ini Ya,FREN,10:19:30 AM,Wednesday April 28 2021
130,131,Aho Lie,"Membalas : betul. yang saya info tadi hanya kenapa bisa spekulasinya tinggi. jika harga W2 nya mirror W1, maka kurang lebih harga FREN-R ya
Justru kenp saya 2 hari udah siapin cash porto untuk incer fren R tp blm hoki nawar kemurahan coba nunggu siapa tau beberp hr kedpn ","CASH,FREN,HOKI",10:18:41 AM,Wednesday April 28 2021
131,132,Nohan Khuldi,"Membalas : Tapi belum tentu juga FREN-W2 harganya segitu. Bisa jadi Rp. 1 Disitu letak gamblingnya anyway selamat bagi para strong ha
Prospek induk gimana Bapak?",FREN,10:18:03 AM,Wednesday April 28 2021
132,133,Aho Lie,"Membalas : 400 guys fren nyaaaaaa
Cuan da pak   ",FREN,10:17:31 AM,Wednesday April 28 2021
