,Data,User,Pesan,Saham,Jam,Tanggal
46,47,Andi FX,"Membalas : Bank yang satu nya itu apa pak?
Bank bumn ","BANK,SATU",2:51:30 PM,Friday April 23 2021
47,48,Arie,"Membalas : Betul pak Sy kapok ...5 thn lalu sy ngalami kebobolan kena carding waktu bersamaan cc 2 bank Yg 1 bca penyelesaian bagus , cuma
Bank yang satu nya itu apa pak?","BANK,SATU",2:48:04 PM,Friday April 23 2021
48,49,Ronny,"Membalas : transaksi sejauh ini cukup kok pakai cash, gopay, ovo, transfer, va... kalo perlu yg lebih gedhe atau perlu cc kadang minta tol
Oh iya gopay ovo skrg uda ampir semua bisa. Bli aqua di indomaret jg lebi gampang pake ovo. Ga ada kembalian koin2",CASH,2:44:38 PM,Friday April 23 2021
49,50,Andi FX,"Kalo sy cc cuma dipake buat dana darurat aja kalo ada ke LN..sehari2 kalo cuma di indo pake kartu debet aja cukup, plus digital2an",INDO,2:42:25 PM,Friday April 23 2021
50,51,Bagus Yudoprakoso,"sekarang enaknya jadi asn di daerah, ga banyak kontakan sama perusahaan/instansi yg pakai tlp kantor..

hp pasang true caller, setiap nomer tlp non hp yg masuk terindikasi bank, asuransi, kredit, dll udh keliatan n ga perlu angkat 
Membalas : Cash semua donk?
transaksi sejauh ini cukup kok pakai cash, gopay, ovo, transfer, va...

kalo perlu yg lebih gedhe atau perlu cc kadang minta tolong temen saya transfer ke dia..
ga ada pakai kredit/paylater lebih tenang idup.. sejauh ini masih bisa berjalan ","BANK,CASH",2:37:42 PM,Friday April 23 2021
51,52,Ronny,"Membalas : wah.. bahaya... dari dulu makanya ga percaya & ga mau pakai CC atau gesek debit.. mumet ga kekontrol...
Cash semua donk?",CASH,2:36:35 PM,Friday April 23 2021
52,53,Bagus Yudoprakoso,"Membalas : Emang bs semua cc digesek di edc Yg banyak org gk tahu Semua Kartu debet berlogo visa/ master bs digesek jg di mesin edc bank
wah.. bahaya...
dari dulu makanya ga percaya & ga mau pakai CC atau gesek debit.. mumet ga kekontrol...",BANK,2:34:25 PM,Friday April 23 2021
53,54,Andi FX,"Betul pak
Sy kapok ...5 thn lalu sy ngalami kebobolan kena carding waktu bersamaan cc 2 bank

Yg 1 bca penyelesaian bagus , cuma buat surat sanggahan gk wajib bayar . 3 bln kemudian clear , masalah selesai

Yg 1 bank lagi ngotot sy hrs bayar dulu 
Walaupun sdh buat surat sanggahan
Kalo gk mau bayar, kena bunga berjalan  preet
Akhirnya sy pilih gk mau bayar
3-4 bulan kemudian masalah clear, tapi sy tetap diminta untuk byr bunga yg berjalan selama masa investigasi.   pret lagi
Kalo gk mau bayar bunganya, boleh...tapi buat surat sanggahan keberatan lagi. TAPI bunga dari bunga yg gk dibayarkan akan tetap jalan sambil nunggu putusan surat keberatan    lagi2 preet

Akhirnya daripada pusing y kepaksa bayar dendanya..trus kapok gk mau punya cc bank manapun lagi..kecuali bca
","BANK,MASA,TRUS",2:25:46 PM,Friday April 23 2021
54,55,Ronny,"Membalas : Setahu sy malah tergantung merchantnya...kalo merchantnya gk setup butuh otentifikasi, pake cc bca pun bisa bypass lgs done. Em
Karena kartu kredit bukan uang kita. Di us kalo kebobolan ada yg pake, tinggal telpon cs udah diilangin itu tagihan.
Disini, walopun udah ada bukti bukan kita yg pake pun mesti bayar. 

Cc di indonesia kalo bukan buat kejar privilege, mileage atau credit history mending ga usa pake. Mending debit.",UANG,2:18:37 PM,Friday April 23 2021
55,56,Andi FX,"Membalas : Iya. Bahkan CC ada yg bisa tap di mesin EDC
Emang bs semua cc digesek di edc

Yg banyak org gk tahu 
Semua Kartu debet berlogo visa/ master bs digesek jg di mesin edc bank non penerbit ...dan bs lolos tanpa minta pin! Karna kartu debetnya dianggap sebagai cc",BANK,1:51:30 PM,Friday April 23 2021
56,57,Edy,"Membalas : Kartu kredit nya yg pake kode sms berlaku 5 menit aman
Pilihan saat mendaftar di trading view atau bawaan kartu kredit ?",AMAN,1:04:41 PM,Friday April 23 2021
57,58,Bu Nana,Kartu kredit nya yg pake kode sms berlaku 5 menit aman,AMAN,1:02:37 PM,Friday April 23 2021
58,59,Eko Bawono,Siang pak Hery. Amin trima ksh,AMIN,11:18:58 AM,Friday April 23 2021
59,60,Eko Bawono,"Membalas : Udah siang pak guru   Sehat selalu ya   
Belum jam 12. Masih pagi   
Amin trima ksh pak Tommy",AMIN,11:11:56 AM,Friday April 23 2021
60,61,AAN,"Membalas : bukannya itu brarti KZ mau jaga harga? biar bisa akum bawah? sama kyk BFIN di 400an dlu cmiiw
Betul sekali, saya juga langsung teringat BFIN dulu dijagain KZ F


Makanya saya buy amrt wkwkkw

Apalagi isue nya sudah ada

Tinggal nunggu BO yang sesungguhnya saja wkwk","AMRT,BFIN",10:54:08 AM,Friday April 23 2021
61,62,Benevelen,Kalau tarik saldo dari rdn bca apakah bisa milih mau ditarik ke bank apa apa kaya ajaib cuman bisa narik ke rek yg dulu di daftarin?,BANK,10:48:42 AM,Friday April 23 2021
62,63,PMA,"Membalas : Lihat aja kalau AMRT naik 970++ yg guyur siapa Apalagi pas 1.000++
bukannya itu brarti KZ mau jaga harga? biar bisa akum bawah? sama kyk BFIN di 400an dlu cmiiw","AMRT,BFIN",10:09:09 AM,Friday April 23 2021
63,64,Agus,"Membalas : https://bisnis.tempo.co/read/1455808/kuartal-i-kerugian-bank-jago-melonjak-5026-persen-jadi-rp-3813-miliar
Arb",BANK,9:37:06 AM,Friday April 23 2021
64,65,i Love Cake,"Membalas : Iya maksudKu masing2 punya pasion..... Jgn kita slg mencemooh satu dgn yg lain.tujuan akhirnya sama saja kan .... CUAN..... Hehe
Cucokkkkk bang",SATU,9:26:08 AM,Friday April 23 2021
65,66,ZhaoMin81,"Membalas : Yg tua hanya boleh main saham.. yg milenial main saham dan crypto
Iya maksudKu masing2 punya pasion..... Jgn kita slg mencemooh satu dgn yg lain.tujuan akhirnya sama saja kan .... CUAN..... Hehe","MAIN,SATU",9:07:44 AM,Friday April 23 2021
66,67,Meneer Greg,"Membalas : https://bisnis.tempo.co/read/1455808/kuartal-i-kerugian-bank-jago-melonjak-5026-persen-jadi-rp-3813-miliar
  

Thanks for sharing pak",BANK,8:57:38 AM,Friday April 23 2021
67,68,i Love Cake,"Membalas : Photo
Yg tua hanya boleh main saham.. yg milenial main saham dan crypto",MAIN,8:43:08 AM,Friday April 23 2021
68,69,ZhaoMin81,"Turun dgn vol besar , Arto atau cent  pak ?artiny turun krn ada yg guyur ya  ","ARTO,CENT",6:48:22 AM,Friday April 23 2021
69,70,AAN,"Membalas : alasannya mau exit tau darimana om?
Lihat aja kalau AMRT naik 970++ yg guyur siapa


Apalagi pas 1.000++",AMRT,4:12:03 AM,Friday April 23 2021
70,71,hery,"direksinya JRPT membeli saham menggunakan jasa Watiga Trust ini. belum tentu mereka yang kendalikan Watiga.
Watiga juga, lewat Highland Strategic, yang mengambil saham LBP di TOBA. masih kontroversial sampai sekarang karena belum pernah di-disclose siapa ultimate beneficiary owner dari saham tersebut
Ini adalah foto","JRPT,TOBA",10:18:21 PM,Friday April 23 2021
71,72,Kaanz',"Membalas : Sy pny Cent di 246.... ,Bsk kl dibawa turun dari hrg jumat kmrn apa layak Nambah muatan ?
Kalo sudah dibawah bisa average up kalo mantul di 290-300 atau trendnya mau bullish, ini masih area konsolidasi pak nambah muatan kalo udah breakout aja, kan lagipula anda dapet harga bawah jadi nambah muatan kalo breakout konsolidasi nya 
",CENT,8:33:01 PM,Friday April 23 2021
72,73,ZhaoMin81,"Membalas : Bisa jadi pak, karna pas konsolidasi dulu memng di area situ resis di 290 an suport 278-280 bisa jadi area situ saya konsep be
Sy pny Cent di 246.... ,Bsk kl dibawa turun dari hrg jumat kmrn apa layak Nambah muatan ?  ",CENT,8:30:10 PM,Friday April 23 2021
73,74,kapten pp man,"kmarin mau ikut yg ri assa tp ga paham owk, jd urung niat... eh ttp terbang trnyata  ",ASSA,8:24:05 PM,Friday April 23 2021
74,75,Hendro Masori,"Ringkasnya RI yg pake W itu begini:

Kalau anda pegang sahamnya saat cumdate RI maka anda otomatis dapet saham R nya sesuai ratio.

Kalau saham R ini anda tebus maka anda akan dapat saham W sesuai ratio
Selain cara diatas, R juga bisa dibeli pada masa perdagangan R. Ada di jadwal right issue
R yg didapat dari cumdate atau pasar R kalau ditebus bisa dapetin W nya
Kalau males juga lewat nebus R cara lainnya ya beli di pasar W nya nanti
Kalau masih bingung, ya jangan ikut RI dulu.  ",MASA,8:16:45 PM,Friday April 23 2021
75,76,AAN,"AMRT asing mau exit... Itu di nego dah banyaak transaksi


Di reguler? Ada KZ F yg siap guyur kalau harga 970 keatas wkwkw",AMRT,7:58:53 PM,Friday April 23 2021
76,77,Juragan Telor,"Membalas : Waduw PGAS 
Harus dikeluarkan dari Lq45",PGAS,6:49:48 PM,Friday April 23 2021
77,78,Billy,"Membalas : #PGAS :  kejeduk  mulu   https://www.tradingview.com/x/EfbglkwC/
MA50 ya",PGAS,5:21:12 PM,Friday April 23 2021
78,79,Tommy Hermes,Trading range PGAS 1000-2000,PGAS,5:12:17 PM,Friday April 23 2021
79,80,Irsyad Majid Rahmadia,Waduw PGAS ,PGAS,5:01:44 PM,Friday April 23 2021
80,81,Yu. Ni,"Membalas : timbul pertanyaan lg kalo di saham bank... yg sdh 3000% naik nya apkh takut masuk yg blom 300%... kalo msh pengen tanya lg.. si
Haha  ",BANK,3:37:55 PM,Friday April 23 2021
81,82,RBTAN59,"Membalas : Brani g ya wkwkw
 
timbul pertanyaan lg  kalo di saham bank... yg sdh 3000% naik nya apkh takut masuk yg blom 300%... kalo msh pengen tanya lg.. silahkan tanyakan dgn rumput yg bergoyang by ebiet g ade   ",BANK,3:33:12 PM,Friday April 23 2021
82,83,RBTAN59,"Membalas : Jadi siapa itu Watiga? Tetap ga dijawab sama artikelnya  
gak boleh di jelasin... bisa makin melambung hrg mppa nya  
mudahan set suspend dibuka wasit sdh jd  legowo krn........ pahamin msg dech  
usd 300jt = Rp4.5T=1.5m lembar (anderson + watiga + gojek) = @ Rp3rb  
kaga se blenger ngitungin lembar di fren  ","FREN,MPPA",3:07:16 PM,Friday April 23 2021
83,84,RBTAN59,"Membalas : https://www.cnbcindonesia.com/market/20210423160906-17-240376/borong-mppa-dari-lippo-siapa-sebenarnya-watiga-trust
sangat jelas dampak dr kepentingan emiten   ",MPPA,3:05:27 PM,Friday April 23 2021
84,85,Mbah Bedjo,https://www.cnbcindonesia.com/market/20210423160906-17-240376/borong-mppa-dari-lippo-siapa-sebenarnya-watiga-trust,MPPA,2:58:56 PM,Friday April 23 2021
85,86,RBTAN59,"Membalas : Intinya sih memanfaatkan momentum MPPA ya yg terpengaruh oleh utang tukar saham Temasek itu. Jelas harga sahamnya mesti dikerek
ok kamsiah   
",MPPA,2:45:22 PM,Friday April 23 2021
86,87,Benhan,"Membalas : @ om Benhan menyambung prihal lppf. mlpl mppa... yg sdg bergejolak... lppf dan mlpl mgkn gak event idulfitri sdg di manfaatin
Intinya sih memanfaatkan momentum MPPA ya yg terpengaruh oleh utang tukar saham Temasek itu. Jelas harga sahamnya mesti dikerek ke atas. Jadi yg lain ikut2an. Isu lebaran dll itu buat narik ritel aja. Apa efeknya wong Lebaran diperpendek hehe","LPPF,MLPL,MPPA",2:44:45 PM,Friday April 23 2021
87,88,Frederik Rasali,"Membalas : Obligasi konversi sama RI itu sama yaa ?
Mirip. Bedanya dari hutang jadi saham. Kalau RI ada aset masuk, bisa cash atau non cash",CASH,2:37:00 PM,Friday April 23 2021
88,89,RBTAN59,"@ om Benhan menyambung prihal lppf. mlpl mppa... yg sdg  bergejolak...
lppf dan mlpl  mgkn gak event idulfitri sdg di manfaatin oleh bandar jualan  stok lama   yg sdh lama tidur. bahkan sdh exp
kalo mlpl msh ada korelasinya dgn mppa 
kalo mppa memang sdg ada kepentingan anderson /temasek. watiga  dan berita baru gojek menguasai 4%.... 
mhn pandangan nya  ","LPPF,MLPL,MPPA",2:33:59 PM,Friday April 23 2021
89,90,Benhan,"Membalas : Bener sih tadi yg bilang hari gini kalau haka berarti kena jebakan batman... mending beli pas konsolidasi dan panen saat breako
Dari 5 trade dg gaya gini, satu aja yg panen, semua small loss gara2 CL ketutup semua.

Contoh kayak LPPF kemarin  ","LPPF,SATU",2:01:26 PM,Friday April 23 2021
90,91,Ahmad Rifai,"Ad yg tau brapa % adro bagi n devidenya nanti, kira2 dia ksh n DPR ya brapa % ya?",ADRO,1:59:39 PM,Friday April 23 2021
91,92,Dream Big,"Membalas : *LPPF merugi pada Q1 2021* JAKARTA - PT Matahari Department Store Tbk mengumumkan kinerja keuangan kuartal pertama 2021. Tercata
bandar mah bebas
Membalas : Gampang y Kuncinya 'keliatannya' Tapi kog sy sering kecele..'keliatan' mau turun , habis dicl malah habis itu terbang dia 'Ke
   ",LPPF,1:15:31 PM,Friday April 23 2021
92,93,RBTAN59,"Membalas : Belajar biar bisa ngeliat yang peluang kejadiannya lebih memungkinkan gimana pak?
kalo saya, selalu coba pahami cara berfikir pengendali tp gak gampang.. paling  coba tilik apa ada kepentingan emiten nya  
sebagai contoh di smua emiten milik lipo group.. sikon skrg.. sy baru merasakan yg ada kepentingan pengendali baru cuma ada di mppa 
sejak awal terjadi crossing usd 300jt hrg mppa msh di 112an 
",MPPA,12:47:56 PM,Friday April 23 2021
93,94,Eko Bawono,"#LPPF
Ini adalah foto",LPPF,12:21:16 PM,Friday April 23 2021
94,95,RBTAN59,"Membalas : *LPPF merugi pada Q1 2021* JAKARTA - PT Matahari Department Store Tbk mengumumkan kinerja keuangan kuartal pertama 2021. Tercata
warbiasa jelas rugi saham nya tp bisa melejit war biasa jg   ",LPPF,12:18:37 PM,Friday April 23 2021
95,96,DenmasBams,"*LPPF merugi pada Q1 2021*
JAKARTA - PT Matahari Department Store Tbk mengumumkan kinerja keuangan kuartal pertama 2021. Tercatat penjualan kotor kuartal pertama 2021 mencapai Rp2 triliun, atau lebih rendah 23,6% dari 2020 dan 37,4% dari 2019.

Secara angka penjualan bersih menjadi Rp1,2 triliun atau 25,0% di bawah 2020, dan 39,7% di bawah 2019. Penurunan itu akhirnya berujung pada rugi bersih Rp95 miliar, serupa tahun lalu. Kondisi itu berbanding terbalik dibandingkan periode sama 2019 yang mencatatkan laba bersih Rp143 miliar.
Perseroan dengan cermat mengawasi 23 gerai dalam pemantauan, dan berencana untuk menutup 13 gerai tahun ini.",LPPF,12:16:52 PM,Friday April 23 2021
96,97,Naufal Ammar,"Membalas : apkh set gembok di buka akan lanjut tambah melonjak... spt saham bank yg lebih gak jelas keterbukaan nya...
Gaada yg tau ",BANK,12:09:13 PM,Friday April 23 2021
97,98,RBTAN59,"Ini adalah foto
apkh set gembok di buka akan lanjut tambah melonjak... spt saham bank yg lebih gak jelas keterbukaan nya...  ",BANK,12:06:03 PM,Friday April 23 2021
98,99,Anton,"Membalas : Hehe indo selalu begini. Sampe 2030 pun hasilnya bakal gini terus
     ",INDO,11:15:50 AM,Friday April 23 2021
99,100,Charles Prop,"Membalas : https://health.detik.com/berita-detikhealth/d-5538162/1867-orang-masuk-ri-positif-corona-bawa-surat-negatif-wna-terbanyak-dari-i
Hehe indo selalu begini. Sampe 2030 pun hasilnya bakal gini terus",INDO,11:15:04 AM,Friday April 23 2021
100,101,rigeladitya,"Membalas : Apa yg akan terjadi selanjutnya? Ritel akan tebus R nya karena dah kadung nyangkut dan iming2 waran... walau di harga tebus 120.
Wiih, pestanya berarti pindah ke waran ya om? Bakal kejadian kaya kemarin, tapi di waran, mungkin ga? Kalau iya lebih gila sih.... btw secara teknikal saham fren sekarang malah jadi ga menarik lagi karena balik ke MA200",FREN,11:00:25 AM,Friday April 23 2021
101,102,Benhan,"Membalas : Btw so far analisa om @benhan soal RI fren tepat yaa... thanks om.
Apa yg akan terjadi selanjutnya?
Ritel akan tebus R nya karena dah kadung nyangkut dan iming2 waran... walau di harga tebus 120. Ekspektasinya bisa jual warannya (ke bandar, maukah?)
Mayoritas R dipegang Sekuritas dg proporsi 75% dan Ritel 25%.
Artinya mayoritas waran juga nanti dipegang sekuritas karena mereka akan tebus R yg tidak dilaksanakan PSP.
Selanjutnya acara menggoreng waran supaya bisa distribusi ke ritel yg FOMO...",FREN,10:52:50 AM,Friday April 23 2021
102,103,Ronny,"Membalas : Musuh mgkn ga ada,tapi negara lain yg mo explore sumber daya laut ya pake kapal selam.
Nonton kartun kebanyakan ini pak   ",DAYA,10:31:28 AM,Friday April 23 2021
103,104,Dane Fernando,"Membalas : Indonesia ga punya musuh. Kalau ditembak pun pasti ketauan karena kapal selam yg hancur bakal banyak fragment mengapung. Sampai
Musuh mgkn ga ada,tapi negara lain yg mo explore sumber daya laut ya pake kapal selam.",DAYA,10:31:03 AM,Friday April 23 2021
104,105,rigeladitya,Btw so far analisa om @benhan soal RI fren tepat yaa... thanks om.  ,FREN,9:53:20 AM,Friday April 23 2021
105,106,Eko Bawono,Amin trima ksh,AMIN,9:26:13 AM,Friday April 23 2021
106,107,Meneer Greg,"Sehat, sejahtera, bahagia Pak Guru

Good morning too",GOOD,9:09:00 AM,Friday April 23 2021
107,108,Meneer Greg,"Membalas : Sama kaya Bumi waktu itu klo ga salah.. Atau fren ya Lupa antara 2 itu.. Yg harus di waspada itu ya pas tanggal konversi nya aja
So far as i know, IFC itu anak usahnya IMF kan, jadi harusnya sih bukan untuk jualan...

Berbeda seperti bakrie","BUMI,FREN",8:51:29 AM,Friday April 23 2021
108,109,Eviros,Rumornya kan RI di harga 700an si ASSA ,ASSA,8:42:04 AM,Friday April 23 2021
