,Data,User,Pesan,Saham,Jam,Tanggal
14,15,Eviros,"Membalas : haha.. iya juga sih   tp ikut senang hari ini pd banyak yg yiha2.. meski aku gak sabaran ama mdka pdhal sdh yakin kalo bakal
Rumput tetangga kdang lebih ijo yaa, meski qt mati2an buat ngehijaukan rumput sendiri",MDKA,10:20:30 PM,Wednesday April 14 2021
15,16,Rays_Man,"Membalas : Krena mbak2 lbih galak klo di galakin   
haha.. iya juga sih   
tp ikut senang hari ini pd banyak yg yiha2.. 
meski aku gak sabaran ama mdka pdhal sdh yakin kalo bakal rebound.. tp ini pengalaman berharga sama analisa pribadi.. sdh senang dpt cuan dr 2 emiten pengganti..",MDKA,10:19:43 PM,Wednesday April 14 2021
16,17,Rays_Man,"Membalas : RALS.. ternyata ga bikin sideway langsung di hajar keatas  
mau buyback",RALS,10:01:55 PM,Wednesday April 14 2021
17,18,Meneer Greg,"Membalas : bahaya bahaya bahaya...
Attention SRIL holders",SRIL,9:56:46 PM,Wednesday April 14 2021
18,19,Rays_Man,"Membalas : yuk saya temenin antri waktu koreksi nanti kak      Rheumasonnya mana rheumasonnya?
saya TP bertahap sampai 340   sisa cuan aja di porto.. nunggu dikasih koreksi.. 
tp kmaren tp assa di 2100 eh msh kabur   
tp dah mayan deh, CL di INCO diganti assa dan cent   ","ASSA,CENT,INCO",9:50:49 PM,Wednesday April 14 2021
19,20,joshuatheo,"Membalas : Eaduh ada bisnis br lg nih 
bukan ke bisnis malah, ke masa depan  ",MASA,9:09:46 PM,Wednesday April 14 2021
20,21,Benhan,"Membalas : om Benhan tlg bantu pikirin yg duit emtk jg 9t yg baru dpt dr naver dan grab kira2 mau di olah / dipake buat apa selain ke same
Haha masak gw yg disuruh mikir? Ga level lah otak kita sama horang kaya kelas kakap tsb.
Kita nebeng cuan aja dikit2.

Tapi emang salut ya kemampuan mereka narik investor, akuisisi company yg banyak utang, dipoles, improve dg suntikan modal ala right issue, kemudian dicacah dan jual lagi. Belajarnya di Wall Street ini pastinya.","EMTK,SAME",8:40:03 PM,Wednesday April 14 2021
21,22,Tommy Daniel,"Membalas : Ah... Good to know. Eventually, Gojek-Toped akan merger tapi ya cukup lama sejak berita di release ya
Namanya jadi Goped  ",GOOD,8:33:23 PM,Wednesday April 14 2021
22,23,Benhan,"Membalas : Ah... Good to know. Eventually, Gojek-Toped akan merger tapi ya cukup lama sejak berita di release ya
CSPA udah signed Meneer, katanya...
Memang kompleks karena mereka nunggu momentum juga kan, persiapan buat dual listing. 
Banyak investor yg involved nih.
Let s see.",GOOD,8:30:28 PM,Wednesday April 14 2021
23,24,Meneer Greg,"Membalas : Katadata ini bikinan kenalan saya, Metta ex wartawan Tempo. Boleh dipercaya lah. Yg pertama report merger Gojek-Toped juga
Ah...

Good to know.
Eventually, Gojek-Toped akan merger tapi ya cukup lama sejak berita di release ya",GOOD,8:29:28 PM,Wednesday April 14 2021
24,25,Benhan,"Membalas : Berita akuisisi pertama kali dilontarkan Katadata. Sudah beberapa kali Katadata interview Jerry Ng. Good chance sih memang bena
Katadata ini bikinan kenalan saya, Metta ex wartawan Tempo. Boleh dipercaya lah. Yg pertama report merger Gojek-Toped juga",GOOD,8:28:09 PM,Wednesday April 14 2021
25,26,Aho Lie,Waduh jd inget masa lalu  ,MASA,7:33:41 PM,Wednesday April 14 2021
26,27,RBTAN59,"Membalas : Saya yakin klo cent tp klo tenda udah dibongkar hrs siap2  
good thinking ","CENT,GOOD",7:14:34 PM,Wednesday April 14 2021
27,28,Aho Lie,Saya yakin klo cent tp klo tenda udah dibongkar hrs siap2  ,CENT,7:13:37 PM,Wednesday April 14 2021
28,29,Aho Lie,"Membalas : bersyukur blom pernah kena penyakit ini krn cent sdh dianalisa sama koh Aho... sdh tebel keyakinan nya
Mantep srkrg kits incer 370 380 dulu tp bikin base baru masuk yg terljr masuk sabar aja  ",CENT,7:12:36 PM,Wednesday April 14 2021
29,30,RBTAN59,bersyukur blom pernah kena penyakit ini krn cent sdh dianalisa sama koh Aho... sdh tebel keyakinan nya ,CENT,7:11:32 PM,Wednesday April 14 2021
30,31,RBTAN59,"Membalas : Trading like robot pak, sesuai trading plan. Ikhlas aja kalo dikasih rejeki segitu
   ",PLAN,7:09:52 PM,Wednesday April 14 2021
31,32,Tommy Daniel,"Membalas : waduh sayang banget lsg di tp Pak pdhl kalo di hold % yg sdh didpt bisa di % lg kan
Trading like robot pak, sesuai trading plan. Ikhlas aja kalo dikasih rejeki segitu  ",PLAN,7:02:20 PM,Wednesday April 14 2021
32,33,RBTAN59,"Membalas : Berita akuisisi pertama kali dilontarkan Katadata. Sudah beberapa kali Katadata interview Jerry Ng. Good chance sih memang bena
bisa jg sdh confirmed Pak ngobrol nya di gazebo taman blkg rumah opa Tp Rachmat   ",GOOD,6:59:17 PM,Wednesday April 14 2021
33,34,Meneer Greg,"Membalas : BFIN mau diakuisisi ARTO ini bener ya. Soalnya ARTO punya modal berlimpah after RI. Ya masih satu grup juga. Kabarnya tender off
Berita akuisisi pertama kali dilontarkan Katadata.

Sudah beberapa kali Katadata interview Jerry Ng.
Good chance sih memang benar, sekalipun fihak Bfin masih BELUM confirm  
Dan dari price action juga belum tercermin...","ARTO,BFIN,GOOD,SATU",6:56:52 PM,Wednesday April 14 2021
34,35,RBTAN59,"Membalas : BFIN mau diakuisisi ARTO ini bener ya. Soalnya ARTO punya modal berlimpah after RI. Ya masih satu grup juga. Kabarnya tender off
om Benhan tlg bantu pikirin  yg duit emtk jg 9t yg baru dpt dr naver dan grab kira2 mau di olah / dipake buat apa selain ke same ke scma jg kah atau lain nya    ","ARTO,BFIN,EMTK,SAME,SATU,SCMA",6:47:24 PM,Wednesday April 14 2021
35,36,Kaanz',"Membalas : siap2 cent kena uma.. bei suka begitu
Nunggu pullback baru masuk lagi ya ci 
",CENT,6:08:36 PM,Wednesday April 14 2021
36,37,Eko Bawono,"#CENT. Sdh breakout 302. Beberapa stasiun yg bs dijadikan target.
Ini adalah foto",CENT,6:08:14 PM,Wednesday April 14 2021
37,38,Rui :rocket: :speedboat::dancer: ,"Membalas : Cent blim ada info ha lapan RI
Sudah ada kak, silakan di cek di IDX",CENT,5:30:53 PM,Wednesday April 14 2021
38,39,Robin Karenza,Jerry ng itu elon musk-nya indo.,INDO,5:24:27 PM,Wednesday April 14 2021
39,40,Alzur Zanni,Cent blim ada info ha lapan RI,CENT,5:24:18 PM,Wednesday April 14 2021
40,41,Severinus Utomo,"Membalas : Mantan petinggi BPPN yang menjadi salah satu inisiator pengalihan bank bca pd masa itu
Inisiator apaan bro?
","BANK,MASA,SATU",4:57:41 PM,Wednesday April 14 2021
41,42,TERI NASI GABION Yes I CAN,"Membalas : Kaya MPPA , harga tetap naik kenceng ya Om    
Gk pake tanda seru bang?   ",MPPA,4:50:29 PM,Wednesday April 14 2021
42,43,Jemy,"Orang muda yang ajaib  
Membalas : Orang muda yang ajaib  
Mantan petinggi BPPN yang menjadi salah satu inisiator pengalihan bank bca pd masa itu","BANK,MASA,SATU",4:46:47 PM,Wednesday April 14 2021
43,44,Severinus Utomo,PSP ARTO,ARTO,4:46:08 PM,Wednesday April 14 2021
44,45,Yu. Ni,"Membalas : ini realita om... jerry ng dalam sekejap diem di bank jago dr urutan ke 43 di forbes skrg sdh duduk di kursi no 7
Yg uda trlanjur kaya emg gampang cari cuan biar tmbah kaya  ",BANK,4:31:01 PM,Wednesday April 14 2021
45,46,Ronny,Kayak poll taun2 lalu. Networth tau2 berapa triliun   ,POLL,4:29:57 PM,Wednesday April 14 2021
46,47,RBTAN59,"Membalas : Trus oper2an ampe pucuk  
ini realita om... jerry ng dalam sekejap diem di bank jago dr urutan ke 43 di forbes skrg sdh duduk di kursi no 7  ","BANK,TRUS",4:29:56 PM,Wednesday April 14 2021
47,48,Hauw,"Tinggal IPO trus yg subscribe nominee semua
Trus oper2an ampe pucuk  ",TRUS,4:28:20 PM,Wednesday April 14 2021
48,49,Poniman,Bank,BANK,4:19:39 PM,Wednesday April 14 2021
49,50,RBTAN59,"   
arto. bank jg om   ","ARTO,BANK",4:15:18 PM,Wednesday April 14 2021
50,51,Poniman,"Membalas : ini realita pergerakan hargasaham 
Kaya MPPA ,  harga tetap naik kenceng ya Om    ",MPPA,4:15:06 PM,Wednesday April 14 2021
51,52,RBTAN59,"Krisis Bandar 2021 yang berbuntut para rancana pengurangan Portfolio BP Jamsostek terbukti memberikan dampak negatif pada saham-saham bluchip di bursa kita.

Pada kondisi seperti ini satu-satunya pihak yang bisa kita harapkan adalah investor asing untuk segera beraksi dan  kembali menggoreng saham-saham bluechip.

Jika melihat beberapa saham bluechip yang dibandari oleh Asing terlihat beberapa saham mulai di akumulasi oleh investor asing di harga bawah.

Investor Asing sepertinya memanfaatkan momentum hypenya cyptocurrency dan tingginya minat melakukan cutloss para investor ritel yang ingin segera menukarkan sisa uangnya dengan coin digital.

Salah satu contoh saham yang masuk dalam kategori tersebut adalah saham ASII. 

Seperti bisa dilihat pada grafik Foreign Flow ASII di atas, secara perlahan investor asing mulai membeli kembali saham ini di harga bawah dari investor lokal.

Ini sudah hari ketiga investor asing memutuskan untuk mengumpulkan saham ASII yang kemungkinan sedang di cutloss oleh para investor lokal.

Meskipun inflow yang masuk masih relative kecil (sekitar 66 M dalam 3 hari terakhir), namun ini adalah hal positif, apalagi jika bisa terus berlanjut dan tanpa disertai kenaikan harga yang signifikan di saham ASII.

Mari kita doakan supaya aksi investor asing di saham ASII dan beberapa saham lainnya bisa berjalan lancar, tanpa ada gangguan berarti dan dapat menjadi BENIH awal kebangkitan saham-saham bluechip di IHSG. 

Karena ukuran BENIH memang selalu kecil, tapi kalau sukses  bertumbuh hasilnya bisa menjadi besar dan berbuah manis.       
baru x ini argha j karo kasih qlue jelas","AKSI,ASII,MARI,SATU",3:57:18 PM,Wednesday April 14 2021
52,53,Eru Yagami,"Saya CL PGAS dan masuk ICBP semoga keputusan yang tepat
","ICBP,PGAS",3:54:25 PM,Wednesday April 14 2021
53,54,Rosabillity,"Membalas : Uda dkt2 banget sama ATH
Eraa mantap hari ini",ERAA,3:39:09 PM,Wednesday April 14 2021
54,55,Hauw,"Membalas : eraa masuk skrg ketinggian ngga ya
Uda dkt2 banget sama ATH
Indeks ga bisa dibilang cemerlang2 amat dikasi 30%, rentan koreksi. Ga bilang jual si, wong saya juga pegang sahamnya
",ERAA,3:21:20 PM,Wednesday April 14 2021
55,56,Maimunah,"Membalas : hari ini Fren jd pendonor ihsg   
Hmmmmmm",FREN,3:20:09 PM,Wednesday April 14 2021
56,57,RBTAN59,"hari ini Fren jd pendonor ihsg   
312b",FREN,3:16:52 PM,Wednesday April 14 2021
57,58,Reny,"Membalas : Kalo bgt perlu melihat kembali tujuan buyback saham oleh emiten, contohnya SIDO thn 2015 buyback karena harga saham pada saat it
Mulai akhir Jan kemarin SIDO menjual kembali saham hasil buybacknya yg disimpan sbg  saham treasury krn sudah expired ",SIDO,3:16:07 PM,Wednesday April 14 2021
58,59,Reny,"Membalas : Waduh, saya ga pernah perhatiin sedetail itu bu. Cukup liat price action di chart, kayak scma kemarin saya ikutin aja buybacknya
Iya mas dari chart bisa lebih dulu terlihat, tapi biasanya setelah itu muncul info/beritanya",SCMA,3:12:16 PM,Wednesday April 14 2021
59,60,Ronny,"Membalas : Photo
wakakakaa, awas antek2nya nanti bakal bandingkan dengan antm lagi   ",ANTM,3:08:00 PM,Wednesday April 14 2021
60,61,Faliq H,"Membalas : Kalo bgt perlu melihat kembali tujuan buyback saham oleh emiten, contohnya SIDO thn 2015 buyback karena harga saham pada saat it
Waduh, saya ga pernah perhatiin sedetail itu bu. Cukup liat price action di chart, kayak scma kemarin saya ikutin aja buybacknya sampe kena TS.","SCMA,SIDO",3:07:41 PM,Wednesday April 14 2021
61,62,Fajar Oktavaria,"Membalas : Iya mas, ga ada yg nyanggah polanya mas kan. Saya cmn bilang bisa bikin SSP.
kalo masih fase 1 jangan terlalu dipusingkan pak baik itu htf atau ssp, kalau udah lewat fase 2 baru bagus untuk di pantengin *salah satu saran biar ga fomo karna suatu pola seperti HTF/SSP","POLA,SATU",3:05:56 PM,Wednesday April 14 2021
62,63,Reny,"Membalas : Saha ga paham mekanismenya gmn, coba liat history SCMA dari sept - desember, dia buyback jg. Lihat historis harganya
Kalo bgt perlu melihat kembali tujuan buyback saham oleh emiten, contohnya SIDO thn 2015 buyback karena harga saham pada saat itu berada dibawah nilai wajarnya atau undervalued","SCMA,SIDO",3:04:49 PM,Wednesday April 14 2021
63,64,Yosua Sitompul,"Membalas : https://www.tradingview.com/x/1wG6IzKR/ ERAA yg saya liat di weekly pak
Mantep dr 2013",ERAA,3:01:34 PM,Wednesday April 14 2021
64,65,Fajar Oktavaria,"Membalas : Ngarti mas. Makin banyak pola makin bagus dong ya. Ya kalo ga tutup di yg saya sebutin jg gpp.
Cuma pendapat saya aja, kalo ada pendapat lain ya monggo",POLA,3:01:30 PM,Wednesday April 14 2021
65,66,Rakhmad Nirmawan Nofendi,"Membalas : CNBC kayaknya loss banyak di film wkwkkwk
mgkn kepala redaksinya nyangkut  ",FILM,3:00:57 PM,Wednesday April 14 2021
66,67,SEN JEAN SEN JEAN,https://www.emitennews.com/news/eksplorasi-kapuas-prima-coal-zinc-temukan-potensi-mineralisasi,ZINC,3:00:44 PM,Wednesday April 14 2021
67,68,Yosua Sitompul,"Membalas : https://www.tradingview.com/x/g5L4ya1A/
Ngarti mas. Makin banyak pola makin bagus dong ya. Ya kalo ga tutup di yg saya sebutin jg gpp.",POLA,3:00:31 PM,Wednesday April 14 2021
68,69,Fajar Oktavaria,"Membalas : https://www.tradingview.com/x/1wG6IzKR/ ERAA yg saya liat di weekly pak
menurut saya handlenya terlalu dalam *CMIIW",ERAA,3:00:29 PM,Wednesday April 14 2021
69,70,Dream Big,"Membalas : CNBC blm update sepertinya Q1 2021 uda untung
CNBC kayaknya loss banyak di film wkwkkwk",FILM,3:00:14 PM,Wednesday April 14 2021
70,71,Toni Lie,"Membalas : Si Bolpen kah?
1000% ya si belvinvvip   siapa lagi yg pom2 film selain dia sendiri  ",FILM,2:59:28 PM,Wednesday April 14 2021
71,72,Bayu Anggara,"Membalas : Good mbak/mas wartawannya.. sekalian lah colek ojk kasi tau nama influencernya, biar difollow up
Ojk diem diem bae soalnya gara gara dia kan retail baru banyak wkwk",GOOD,2:58:45 PM,Wednesday April 14 2021
72,73,rigeladitya,"Membalas : Photo
Good mbak/mas wartawannya.. sekalian lah colek ojk kasi tau nama influencernya, biar difollow up",GOOD,2:58:10 PM,Wednesday April 14 2021
73,74,Ardi,regional udh mendukung nih hangseng nikkei udh makin menarik semoga aja amin,AMIN,2:57:44 PM,Wednesday April 14 2021
74,75,Bayu Anggara,"Membalas : Sama, mungkin teman2 TT ada yg bisa jelaskan Pakde @hmasori , Pak Carik @luckv02? RALS beli sahamnya sendiri ttp bukan diharga r
Dibuyback itu bukan mau dijual lagi tapi emang nambah porsi kepemilikan",RALS,2:55:51 PM,Wednesday April 14 2021
75,76,Faliq H,"Membalas : Sama, mungkin teman2 TT ada yg bisa jelaskan Pakde @hmasori , Pak Carik @luckv02? RALS beli sahamnya sendiri ttp bukan diharga r
Saha ga paham mekanismenya gmn, coba liat history SCMA dari sept - desember, dia buyback jg. Lihat historis harganya","RALS,SCMA",2:54:42 PM,Wednesday April 14 2021
76,77,Bow,"Membalas : TP di berapa ya. Masi bs naik lagi ga ya kak
ga ada yang bisa jawab pertanyaan ini disini kak.. sesuaikan dengan trading plan masing""...",PLAN,2:51:26 PM,Wednesday April 14 2021
77,78,Yosua Sitompul,"Membalas : ga perlu SSP untuk bullish masih ada pola lainnya kok
Ya kan pendapat saya kak. Kalo ada pendapat lain ya gpp.  ",POLA,2:49:41 PM,Wednesday April 14 2021
78,79,Fajar Oktavaria,"Membalas : Kalo 640 bisa bikin pola SSP di weekly kak candle 1  
ga perlu SSP untuk bullish masih ada pola lainnya kok",POLA,2:48:47 PM,Wednesday April 14 2021
79,80,Reny,"Membalas : Hmm bingung sih...oia kalo buyback biasanya malah naik atau turun ya?
Sama, mungkin teman2 TT ada yg bisa jelaskan Pakde @hmasori , Pak Carik @luckv02? RALS beli sahamnya sendiri ttp bukan diharga rendah malah di harga tinggi, beda ya dgn RI jika mau nambah kepemilikan saham harga malah ditekan turun...nanti saat RALS jual kembali saham hasil buyback apa harga juga dibuat naik?",RALS,2:47:42 PM,Wednesday April 14 2021
80,81,Annie,Rals ni target brapa yaa kak,RALS,2:47:35 PM,Wednesday April 14 2021
81,82,Yosua Sitompul,"Membalas : ditutup >580 juga udah cantik karna pola, atau >605 pola yang dijelaskan pak guru di gemas yang baru
Kalo 640 bisa bikin pola SSP di weekly kak candle 1  ",POLA,2:47:24 PM,Wednesday April 14 2021
82,83,Faliq H,"Membalas : Bandar zp kebangentan hu,langsung di hajar aja  
Lah rals emang mau buyback pake kim eng",RALS,2:46:40 PM,Wednesday April 14 2021
83,84,Adi Setiawan,"Membalas : RALS.. ternyata ga bikin sideway langsung di hajar keatas  
Bandar zp kebangentan hu,langsung di hajar aja  ",RALS,2:40:54 PM,Wednesday April 14 2021
84,85,Yu. Ni,"Membalas : Rals bo 820 lanjut ke 850
Hmm bingung sih...oia kalo buyback biasanya malah naik atau turun ya?",RALS,2:39:58 PM,Wednesday April 14 2021
85,86,hery,"Membalas : @hmasori pak waran itu hanya di perdagangan kan di sesi 1 saja seperti ri atau di sesi 2 jg bisa?
sesi 2 bisa
Membalas : RALS.. ternyata ga bikin sideway langsung di hajar keatas  
serem nih   ",RALS,2:39:27 PM,Wednesday April 14 2021
86,87,Fajar Oktavaria,"Membalas : Eraa kalo tutup di 640 cakep nih
ditutup >580 juga udah cantik karna pola, atau >605 pola yang dijelaskan pak guru di gemas yang baru
","ERAA,POLA",2:38:34 PM,Wednesday April 14 2021
87,88,Adi Setiawan,Rals bo 820 lanjut ke 850,RALS,2:38:25 PM,Wednesday April 14 2021
88,89,Yu. Ni,Rals baiknya tp atau ngga ya?,RALS,2:36:52 PM,Wednesday April 14 2021
89,90,Ahmad Rifai,"Membalas : Eraa kalo tutup di 640 cakep nih
udh TP eraa 645 amanin cuan dulu",ERAA,2:36:13 PM,Wednesday April 14 2021
90,91,Yosua Sitompul,Eraa kalo tutup di 640 cakep nih,ERAA,2:25:52 PM,Wednesday April 14 2021
91,92,Yu. Ni,"Membalas : BK dan AK kesurupan beli ZINC   
 ",ZINC,2:25:17 PM,Wednesday April 14 2021
92,93,Fajar Suryo,"#BNII Daily
SnR Pivots
16-Apr-2021 14:23
Ini adalah foto",BNII,2:24:46 PM,Wednesday April 14 2021
93,94,Vivi Sari,Mari mari na kakak,MARI,2:19:05 PM,Wednesday April 14 2021
94,95,rahmad,cent turunkan dulu yuk,CENT,2:02:30 PM,Wednesday April 14 2021
95,96,Buddy,Cent suda turun,CENT,2:02:20 PM,Wednesday April 14 2021
96,97,Dream Big,BNII ngegas,BNII,2:02:17 PM,Wednesday April 14 2021
97,98,Hadi P,CENT bikin jarum suntik aja ndar,CENT,1:59:15 PM,Wednesday April 14 2021
98,99,Doren,babp gimana ya ?,BABP,1:57:38 PM,Wednesday April 14 2021
99,100,Yu. Ni,Agro masih blm ada tanda2  ,AGRO,1:56:52 PM,Wednesday April 14 2021
100,101,Fajar Suryo,"Membalas : MSCI May 21 Review Watchlist (Eimi Setiawan/ Ryan Winipta) - Potential inclusion (in order of likelihood) - TBIG, MIKA, TKIM 1.
Oh MIKA ku","MIKA,TBIG,TKIM",1:55:49 PM,Wednesday April 14 2021
101,102,DIAN RIZKY,kalau fren gimana kk,FREN,1:55:39 PM,Wednesday April 14 2021
102,103,Billy,"Membalas : RALS.png
RALS.. ternyata ga bikin sideway langsung di hajar keatas  ",RALS,1:54:15 PM,Wednesday April 14 2021
103,104,Benhan,"Membalas : Watch
ARTO 12000?   ",ARTO,1:53:27 PM,Wednesday April 14 2021
104,105,GumBall,Sales AGII mana sales AGII uhuy wkwk,AGII,1:53:18 PM,Wednesday April 14 2021
105,106,45$$3 Chandera Husin,BK dan AK kesurupan beli ZINC   ,ZINC,1:52:56 PM,Wednesday April 14 2021
106,107,45$$3 Chandera Husin,"Yang punya Zinc... tadi dikasi beli 134 ... ID sudah cukup jual hari ini....bentar lagi ngak dapat lagi.... tinggal naiknya aja....  

Zinc saya target 170

Baru 15 menit sudah 30M transaksi zinc  ",ZINC,1:46:56 PM,Wednesday April 14 2021
107,108,Yu. Ni,Waw RALS  ,RALS,1:46:25 PM,Wednesday April 14 2021
108,109,Maimunah,Terbang terbang ..... Trus terbang ayo..... Jgn sampe ketinggalan,TRUS,1:46:04 PM,Wednesday April 14 2021
109,110,JO,BGTG Rebound   ,BGTG,1:44:45 PM,Wednesday April 14 2021
110,111,WA,Duh pengen HAKA CENT  ,CENT,1:43:46 PM,Wednesday April 14 2021
111,112,45$$3 Chandera Husin,Yang punya Zinc... tadi dikasi beli 134 ... ID sudah cukup jual hari ini....bentar lagi ngak dapat lagi.... tinggal naiknya aja....  ,ZINC,1:43:38 PM,Wednesday April 14 2021
112,113,Billy,"Membalas : ARTO.png
Watch",ARTO,1:39:34 PM,Wednesday April 14 2021
113,114,Billy,"Membalas : LPPF.png
Happy cuan",LPPF,1:38:01 PM,Wednesday April 14 2021
114,115,wahyudi aja,Jarumnya cent mulai muncul,CENT,1:36:45 PM,Wednesday April 14 2021
115,116,Tio,"#ASSA
Ini adalah foto",ASSA,1:35:32 PM,Wednesday April 14 2021
116,117,Bang Zalie,"ESSA buy if break >412
Ini adalah foto",ESSA,1:32:33 PM,Wednesday April 14 2021
117,118,joshuatheo,"Membalas : Re-call old analysis.. 2k done next 2400 or maybe to the 3k?
gantian dmmx dong  ",DMMX,1:32:20 PM,Wednesday April 14 2021
118,119,Nauval,Essa yuk sesi 2,ESSA,1:28:05 PM,Wednesday April 14 2021
119,120,Bang Zalie,"CENT break >302
Ini adalah foto",CENT,1:27:49 PM,Wednesday April 14 2021
120,121,Muhammad Repi,"Membalas : Agan masuk apa ya kira  ini
Cocol same",SAME,1:23:23 PM,Wednesday April 14 2021
121,122,   ,"eraa masuk skrg ketinggian ngga ya
",ERAA,1:22:37 PM,Wednesday April 14 2021
122,123,Novine 90210,"  lomba sama same...
ri same sih bagus bgt..  ",SAME,1:19:12 PM,Wednesday April 14 2021
123,124,Novine 90210,"Membalas : Waduh assa nya jgn ngebut2
iya Ko...setuju
stabil aja naiknya....manis2 sopan...
assa juga ada ri jg bukan cm belum ada kelanjutan beritanya.
7 jan 21 
ara 1x udh uma soalnya... 
Membalas : How high CENT can go
400 sampe ga kira2 sebelum ri...?
ngarep 2x harga tebus min","ASSA,CENT",1:13:06 PM,Wednesday April 14 2021
124,125,Fajar Oktavaria,"Membalas : Saya masi harus belajar tektokan yang baik ni buat nambah amunisi Sesi 2 CENT bisa seru, apakah ARA atau jarum suntik
Gelar tiker sambil oles rheumason nunggu koreksi",CENT,12:59:40 PM,Wednesday April 14 2021
125,126,re,"Regional ijo royo""   
Diantara bank digital lain agro nih paling murah ga sih cmiiw   ","AGRO,BANK",12:58:09 PM,Wednesday April 14 2021
