,Data,User,Pesan,Saham,Jam,Tanggal
27,28,hans,Yg cuan dari saham bank kecil banyak kan disini? Dasarnya beli apa coba?,BANK,4:43:17 PM,Sunday April 18 2021
28,29,Maimunah,"Emiten bank masih seru buka waran tuh  blm fren dkk
Kuatir target kgk masuk ini bank tadi diskusi ada suhu digroup lain bilang kecil sea group msk
Kyk film fenomenal juga ini","BANK,FILM,FREN",4:35:21 PM,Sunday April 18 2021
29,30,Maimunah,"Membalas : Ya suka2 orang mau balik ke saham atau tetap di crypto   Pegang dua duanya juga bebas... Duit masing2 risiko sendiri2
Bener, kyknya rugi terbasar org org bule yg main Sono itu dah ada yg beli 100m",MAIN,4:32:07 PM,Sunday April 18 2021
30,31,Cly Hjwyn,"Membalas : Lah BMAS 6hari ara gpp
bmas ada corporate action 
balapan sama ....

https://youtu.be/l6j-ovo3F_c

Izin suhu @hmasori",BMAS,4:29:36 PM,Sunday April 18 2021
31,32,Maimunah,"Membalas : Hehe ujung2 nya kembali ke individu nya, asal bisa menguasai 4 elemen (money management + psikologi + skill + knowledge) apapun
Super banget ini pasti murid Mario nih
Kita close case, anggap group ini udah baca jd balik ke saham",BACA,4:26:28 PM,Sunday April 18 2021
32,33,Rocky Thohir,"Membalas : Korban main crypto diluar negeri dahsyat modal puluhan m beli dipucuk jadi ini anggap media edukasi group, smg ttp kritis dan fa
Hehe ujung2 nya kembali ke individu nya, asal bisa menguasai 4 elemen (money management + psikologi + skill + knowledge) apapun market nya  (forex, saham, crypto, dll) jalan kesuksesan menyertai.   ",MAIN,4:26:01 PM,Sunday April 18 2021
33,34,Cly Hjwyn,"Membalas : TNCA juga ada akulaku nya tu
Ini ada corporate action nya
TNCA

https://youtu.be/I4fkE0BqsFI

Izin guru @hmasori

LOGIKAMOLOGI
TNCA

Jika tani group yaitu tani hub dan tani fund diambil akulaku, apa pengaruhnya ke tnca ?

1. Jelas setelah tnca akuisisi asuransi staco mandiri, Maka staco mandiri akan masuk sebagai penengah dan penjamin kredit tani fund, lewat asuransi kredit gagal bayar staco mandiri. 
2. Tnca lewat ged lintas indonesia akan jadi kurir di tani hub. Staco akan masuk ke asuransi pengiriman barang tani hub.  
3. Akulaku dan tani hub sudah sejak lama ingin memasarkan produk indonesia di pasar global. Dan ini jelas memberikan kesempatan perluasan bisnis yang besar bagi tnca. 

Jadi nantinya tnca akan masuk ke tani hub dan tani fund, masuk ke neo bank dan juga ke asetku.","BANK,TNCA",4:22:17 PM,Sunday April 18 2021
34,35,Fry,Yg beli saham rugi trus bunuh diri juga ada di dalem negri,TRUS,4:20:30 PM,Sunday April 18 2021
35,36,Maimunah,"Membalas :    Gejolak itu bagus pak. Gimana bisa pikir kritis kalau ga ada gejolak, selama masih dalam koridor. Ga ada nahkoda tangguh yg
Korban main crypto diluar negeri dahsyat modal puluhan m beli dipucuk jadi ini anggap media edukasi group, smg ttp kritis dan faktatual",MAIN,4:19:45 PM,Sunday April 18 2021
36,37,Maimunah,"Membalas : Ini link yutubnya https://youtu.be/CX7gcLRmTkA Izin kepala suku @hmasori
Hmmmmm",LINK,4:17:03 PM,Sunday April 18 2021
37,38,R O N I :registered: :copyright:,"Membalas : Sudah gan, usahakan tetap kondusif dong grupnya. Jangan sampe saling compare sana sini
Budaya negara kita udh kek gini mau grup se resmi apapun tetap bakal ada gejolaknya  , saya sih nikmatin aja yg kaya gini di bawa enjoy aja  
",SINI,4:14:30 PM,Sunday April 18 2021
38,39,Dee,"Sudah gan, usahakan tetap kondusif dong grupnya. Jangan sampe saling compare sana sini",SINI,4:12:30 PM,Sunday April 18 2021
39,40,Maimunah,"Membalas : Tiktok juga dulu dibilang pembodohan blokar sana sini...tau2 skrg bgini
Hmmmmmm , klu resmi bisa menarik kita liat aja",SINI,4:12:24 PM,Sunday April 18 2021
40,41,hans,"Trader saham bisa cuan banyak dari perusahaan ambyar yg harga sahamnya malah naik... You ga bilang bodoh???
Tins itu perusahaan rugi, tapi pada beli sahamnya kan? Bodoh semua lah",TINS,4:11:06 PM,Sunday April 18 2021
41,42,Yu. Ni,"Membalas : Ya ya   smg ada solusi nya ya kdpn
Tiktok juga dulu dibilang pembodohan blokar sana sini...tau2 skrg bgini",SINI,4:10:52 PM,Sunday April 18 2021
42,43,Cly Hjwyn,"Membalas : Baiknya kasih link Pak, kalau cuman gambar kita hanya bisa nebak2 kira2 apa strategi nya
Ini link yutubnya

https://youtu.be/CX7gcLRmTkA

Izin kepala suku @hmasori",LINK,4:10:38 PM,Sunday April 18 2021
43,44,Maimunah,"Membalas : Maaf bilangnya fenomena bodoh, tapi suhu disini juga pada main crypto
Ya ya   smg ada solusi nya ya kdpn",MAIN,4:09:27 PM,Sunday April 18 2021
44,45,Yu. Ni,"Maaf bilangnya fenomena bodoh, tapi suhu disini juga pada main crypto  ",MAIN,4:08:02 PM,Sunday April 18 2021
45,46,Maimunah,"Membalas : Korbannya ga pernah kapok pak 
Wkwkwkwkw byk yg jerit tuh penurunan tajam coin coin, ada yg bilang us Treasury inspection lah, intinya digetawain ahli ahli ekonomi tuh baca Twitter malah bilang stupidy ",BACA,3:43:38 PM,Sunday April 18 2021
46,47,Tommy Hermes,"Membalas : Lebih cocok fire pak 
1 grup pak ",FIRE,3:39:34 PM,Sunday April 18 2021
47,48,Charles Prop,"Membalas : Mirip KAEF
Lebih cocok fire pak ","FIRE,KAEF",3:24:26 PM,Sunday April 18 2021
48,49,Tommy Hermes,"Membalas : Photo
Mirip KAEF",KAEF,2:58:22 PM,Sunday April 18 2021
49,50,Fry,"Membalas : apakah besok trader balik lagi ke ihsg? lihat crypto dalem2 tanpa arb
Kalo udah nyangkut di saham trus pindah ke crypto nyangkut juga, biasanya baliknya ke deposito",TRUS,2:09:10 PM,Sunday April 18 2021
50,51,Richard Sentosa,"Membalas : Yg terjadi skrg yuan lagi mencoba menjadi mata uang dominan. Transaksi export import di banyak negara dari biasanya lewat usd se
Saya malah lebih enak begini, jadi lebih murah aja dibanding harus lewat USD",UANG,1:31:04 PM,Sunday April 18 2021
51,52,Maimunah,"Membalas : China itu plg jago dumping dr dlu. Harga dibikin semurah2nya kompetitor uda mati br dimahalin. Skrg uda keliatan kan barang2 chi
Tetep yg sy jelas ahli mrk ngak mau jadi dominan apalagi makin kuat yuan
Pokoke kalau ada yg coba coba mainin mata uang kena semprit dah yg tau cuman pakar diatas pakar",UANG,1:28:29 PM,Sunday April 18 2021
52,53,Eko Bawono,"#ESSA. hati2. Kl ending diagonal, kadang diikuti dg penurunan tajam dan cepat.
Ini adalah foto",ESSA,1:21:50 PM,Sunday April 18 2021
53,54,rahmad,"Membalas : #ESSA : lanjut konsolidasi atau lanjut ke bawah/atas? https://www.tradingview.com/x/hqm5FUEn/
lanjut ke atas dong #posisimenentukanopini",ESSA,1:20:25 PM,Sunday April 18 2021
54,55,Charles Prop,"Membalas : Brexit tmn dieropa bilang itu krn kmd ongkos kesehatan di inggris jd murah. Inggris yg terbaik, sehingga org eropa berobat semua
Itu resiko pak 1 mata uang. Semua ada resikonya, kita jg sama kok semenjak ada bpjs jd membludak kan rumah sakit. Sblum ad bpjs berobat cukup ke dukun/mantri aja. Sembuh sukur ga sembuh ya nikmatin aja sampai ajal menjemput",UANG,1:17:12 PM,Sunday April 18 2021
55,56,Kaanz',"Membalas : #ESSA : lanjut konsolidasi atau lanjut ke bawah/atas? https://www.tradingview.com/x/hqm5FUEn/
Konsolidasi lah , nunggu bawah tenda ini ",ESSA,1:10:29 PM,Sunday April 18 2021
56,57,Jee Satya,"Membalas : yang pasti ga akan ada digenerasi ini dan digenerasi beberapa berikutnya kedepan. semua punya kepentingan. ga segampang itu nyat
Brexit tmn dieropa bilang itu krn kmd ongkos kesehatan di inggris jd murah. Inggris yg terbaik, sehingga org eropa berobat semua ke inggris, shg org inggrispun gak kebagian jatah ke rs. Tapi peraturan dari penyatuan uang itu hrs ditaati... jd keluar deh dari euro. Itu yg tjd",UANG,1:10:12 PM,Sunday April 18 2021
57,58,Maimunah,"Membalas : Yg terjadi skrg yuan lagi mencoba menjadi mata uang dominan. Transaksi export import di banyak negara dari biasanya lewat usd se
Yg bilang ahli ekonomi rrt itu mungkin udah test stress
Dikira enak dan mudah kali ya jadi dominan  mumet the fed
Membalas : Yg terjadi skrg yuan lagi mencoba menjadi mata uang dominan. Transaksi export import di banyak negara dari biasanya lewat usd se
Ama Yen aja masih Yen, lawan euro aja msh jauh",UANG,1:06:01 PM,Sunday April 18 2021
58,59,Ronny,"Membalas : Dah lama lupa cari sendiri, sy tanya Yuan kuat rugi export mrk hadeh cari ah sendiri
Yg terjadi skrg yuan lagi mencoba menjadi mata uang dominan. Transaksi export import di banyak negara dari biasanya lewat usd sekarang di push langsung ke yuan.
Bahkan rupiah pun begitu, utk transaksi kita akan lsg rupiah - yuan. Mengurangi ketergantungan ke usd. 

Export import terbesar di dunia ya sudah pasti china. Kalau dibilang yuan ga mau dominan, sungguh menarik alasannya.",UANG,1:03:32 PM,Sunday April 18 2021
59,60,Charles Prop,"Membalas : Sejalan kgk mungkin satu supplier satu demand 
ya pasti china ga mau, uda tau akal bulus nya US itu apa. kalau china pun mau US pun pasti bakal nyari celah lagi buat ngibulin. kek ga tau aja, dunia perkibulan US dari dulu kek apa ",SATU,1:03:22 PM,Sunday April 18 2021
60,61,Maimunah,"Membalas : hanya ditawarkan.    itu china lagi diajak konsolidasi ke worldbank, karena china semi komunis. biar bisa sepaham dan sealiran
Sejalan kgk mungkin satu supplier satu demand ",SATU,1:02:37 PM,Sunday April 18 2021
61,62,Charles Prop,"Membalas : Ingat rrt pernah ditawarkan jadi mata uang dunia, china pun kwatir dimainkan, makanya rrt suka kondisi gini apalagi Yuan lemah c
hanya ditawarkan.    itu china lagi diajak konsolidasi ke worldbank, karena china semi komunis. biar bisa sepaham dan sealiran. 

politik itu perlu lobby lobby juga biar bisa sejalan, kalau semua sejalan kan asik bagi rata semua makan enak.",UANG,1:01:49 PM,Sunday April 18 2021
62,63,Maimunah,"Membalas : Ya ngak baca dia cari google ahli keuangan rrt kuatir kalau rrt jadi utama dan kuat sbb dia butuh export nah pembeli mrk us
Coba cari artikel di south China morning, sy da coin beli awal mana ngak bisa cair
Selamat mimpi sblm mimpi dilarang , kalau bursa emang instrumen mrk",BACA,12:59:29 PM,Sunday April 18 2021
63,64,Charles Prop,"selain harus punya uang yg sangat banyak banyak banyak minimal bisa ngalahin banking US, + harus kuasain senate/white house baru bisa bikin kebijakan. kalau nga ya cm mimpi aja",UANG,12:58:36 PM,Sunday April 18 2021
64,65,Maimunah,"Membalas : Kapan pernah ditawarkan pak? Kalau ada yg nawarin dan bisa terjadi dah pasti mau dan lsg diembat
Ya ngak baca dia cari google ahli keuangan rrt kuatir kalau rrt jadi utama dan kuat sbb dia butuh export nah pembeli mrk us",BACA,12:58:23 PM,Sunday April 18 2021
65,66,            ,"Membalas : 1 mata uang berarti 1 penguasa, karena dia yg berhak mencetak duit tersebut. sekarang siapa yg mau tunduk sama penguasa itu? skr
666",UANG,12:57:56 PM,Sunday April 18 2021
66,67,Ronny,"Membalas : Ingat rrt pernah ditawarkan jadi mata uang dunia, china pun kwatir dimainkan, makanya rrt suka kondisi gini apalagi Yuan lemah c
Kapan pernah ditawarkan pak? Kalau ada yg nawarin dan bisa terjadi dah pasti mau dan lsg diembat  ",UANG,12:57:17 PM,Sunday April 18 2021
67,68,Maimunah,"Membalas : Udh pernah usul bank dunia tapi mentah lagi, intinya kekuatan lama blm goyah wkwkwkwk dari sy muda kali ide gila byk
Ingat rrt pernah ditawarkan jadi mata uang dunia, china pun kwatir dimainkan, makanya rrt suka kondisi gini apalagi Yuan lemah cocok buat ekspor","BANK,UANG",12:56:18 PM,Sunday April 18 2021
68,69,Charles Prop,"1 mata uang berarti 1 penguasa, karena dia yg berhak mencetak duit tersebut. sekarang siapa yg mau tunduk sama penguasa itu? skrg super power US/China, ada yg mau tunduk sama mereka ber2?",UANG,12:53:58 PM,Sunday April 18 2021
69,70,Maimunah,"Membalas : Akhirnya nanti 1 mata uang lah... biar gak ribut. Kembali deh ke saham lagi...
Udh pernah usul bank dunia tapi mentah lagi, intinya kekuatan lama blm goyah wkwkwkwk dari sy muda kali ide gila byk","BANK,UANG",12:52:51 PM,Sunday April 18 2021
70,71,Charles Prop,"Membalas : Akhirnya nanti 1 mata uang lah... biar gak ribut. Kembali deh ke saham lagi...
yang pasti ga akan ada digenerasi ini dan digenerasi beberapa berikutnya kedepan. semua punya kepentingan. ga segampang itu nyatuin mata uang, lihat contoh euro, 1 1 mulai brexit kan",UANG,12:52:44 PM,Sunday April 18 2021
71,72,Maimunah,"Membalas : Jadi inget Yuan digital boom heboh eh liat rate Podo bae wkwkwkekwk
Blm mixed coin dan keuangan yg ada sekrg jadi byk org bule bilang ini uang masa depan tapi kpn ya","MASA,UANG",12:51:50 PM,Sunday April 18 2021
72,73,Jee Satya,Akhirnya nanti 1 mata uang lah... biar gak ribut. Kembali deh ke saham lagi... ,UANG,12:51:39 PM,Sunday April 18 2021
73,74,Jee Satya,"Membalas : monetisasi namanya apapun berusaha jadi uang menggantikan peran uang lama
Lambat laun... bahkan coin digital ada pecahan recehnya nanti. But skrg semua serba digital dan di digitalkan  lho jangan lupa.",UANG,12:49:14 PM,Sunday April 18 2021
74,75,Charles Prop,"semakin hype suatu barang semakin cepet collapse itu barang. siklus ini selalu terjadi kok dari dulu. paling awal money game dari sekitar 1997 di indo yg awalnya mulai dari rusia 1995. 
semakin hype ya semakin cepet collapse. 

untuk menyamarkan permainan uang, ya dikasi barang, biar kesaru ga ditangkep polisi, makin lama makin kesini ya skemanya sama pemainnya sama, cuma korbannya ya nambah terus .

mau saham, mau coin, mau apapun itu, kalau uda hype uda paham lah ya artinya.","INDO,UANG",12:49:00 PM,Sunday April 18 2021
75,76,Maimunah,"Membalas : bener ini... wkwkwk gawat emang
monetisasi namanya apapun berusaha jadi uang menggantikan peran uang lama",UANG,12:48:04 PM,Sunday April 18 2021
76,77,Jee Satya,"Membalas :   udh mahal coin ku tapi ngak bisa kepake ke lokal bank   
Lha kan bisa di dolarkan",BANK,12:47:15 PM,Sunday April 18 2021
77,78,Maimunah,"Membalas : Iya dong.... porto gua gmn nti gua jg prefer saham bu  . Hanya pengamatan awam saja
  udh mahal coin ku tapi ngak bisa kepake ke lokal bank    ",BANK,12:46:00 PM,Sunday April 18 2021
78,79,Maimunah,"Membalas : Selama blm dpt restu lembaga keuangan dunia ya jadi mimpi aja, dan akan lahir coin coin lain spt Stanford bikin ibaratnya yg dul
Ikut awal awal tapi blm bisa transfer ke lokal bank sini  udh mahal tapi blm bs kepake","BANK,SINI",12:42:45 PM,Sunday April 18 2021
79,80,Maimunah,"Membalas : Bedaanya uang digital sebenarnya tanpa pompompun mrk sudah memandang ke dpn dr awalnya. Kecuali internet lenyap dr muka bumi (ny
Selama blm dpt restu lembaga keuangan dunia ya jadi mimpi aja, dan akan lahir coin coin lain spt Stanford bikin ibaratnya yg dulu ikut ya makin tajir yg belakangan yg mahal, ini masih proyek mimpi untuk melawan kekuatan lama ","BUMI,UANG",12:41:16 PM,Sunday April 18 2021
80,81,Eko Bawono,"#FREN. Konsolidasi 5 minggu. Kita tunggu sj apakah bikin handle ato bablas.
Ini adalah foto",FREN,12:38:47 PM,Sunday April 18 2021
81,82,Jee Satya,Bedaanya uang digital sebenarnya tanpa pompompun mrk sudah memandang ke dpn dr awalnya. Kecuali internet lenyap dr muka bumi (nyawa uang digital adl internet itu sendiri),"BUMI,UANG",12:38:17 PM,Sunday April 18 2021
82,83,Jee Satya,Elon musk ingin jd raja  beli semua,RAJA,12:34:44 PM,Sunday April 18 2021
83,84,Jee Satya,"Begini saja, ""bahan tambang"" yg tersulit di gali adalah ""kedalaman kejeniusan otak manusia yg tiada batas""
Klasiknya: misal spt BTC itu terbatas, maka itu kedepannya mrp ""coin para kolektor"" semacam artefak jutaan th lalu harganya berapa.               Pemiliknya adl RAJA
",RAJA,12:31:03 PM,Sunday April 18 2021
84,85,Ronny,"Membalas : kita nda tau om.. bule2 sana aja bilang ownernya punya 1jt bitcoin, kalau dicairin abis semua. ga ada yg tau kalau diem2 pencipt
Ga bisa cetak bitcoin om selain dg cara mining.
Karena algoritmanya terbuka dan jelas, tiap ada coin tercetak seluruh dunia tau.
Nah cuman yg koin2 lama yg udah ada ini yg bisa guyur. Rasanya sih engga ya, kalo saya punya 1 jt bitcoin mending saya keluarin pelan2.
Tiap hari beli ferrari. Daripada diguyur trus ga ada nilai.",TRUS,12:13:52 PM,Sunday April 18 2021
85,86,Ronny,"Membalas : Tolak ukur cuma satu pak dan valid no debate dinar dan dirham.. tidak pernah mengalami inflasi maupun deflasi dan sesuai syariat
Maaf bu tidak membahas benar atau salah tetapi saya liat cara pikir ibu sudah masuk kategori cognitive dissonance.
Dalam mempelajari sesuatu kita harus buka semua ruang pikiran, jangan menggunakan prejudice. Sulit bagi kita untuk objective kalau sudah terlalu percaya sesuatu.",SATU,12:02:37 PM,Sunday April 18 2021
86,87,TAUFIQI ROMADHON,"P dhe dan rekan2 disini,tlg masukan dan analisax ttg DMMX unt longterm gmn ya.. thanks",DMMX,11:59:34 AM,Sunday April 18 2021
87,88,Ronny,"  
Ada miskonsepsi pemikiran
Kalau ngomongin instrumen kita harus liat fundamentalnya. Sejak pertama dibuat tahun 1600an oleh the dutch east indian company, basisnya stock adalah perusahaan.
Fundamentalnya jelas, barang yg dibeli jelas.
Coin on the other hand, dibuat dengan algoritma, tidak ada fundamental.

Mayoritas yg terjun ke coin adalah contoh nyata terjebak bandwagon fallacy. Percaya sesuatu karena banyak orang yg percaya.

Bukan berarti coin akan hilang atau crash, tetapi mempersepsikan coin dan saham dengan cara yg bapak tulis sungguh absurd.",EAST,11:58:27 AM,Sunday April 18 2021
88,89,TAUFIQI ROMADHON,"Membalas : tiap jam tiap mnit lhat hp trus tar d sangka slingkuh ma istri padahal liat chart...    
Jgn2 sdh pernah  
Membalas : Malah rugi Pak. Mending sekalian.       
Hhhh....jd gk keurus sahamx",TRUS,11:55:15 AM,Sunday April 18 2021
89,90,Charles Prop,"Membalas : Ya kan ada sejarahnya juga amerika meninggalkan standar emas. Baca baca atuhhh
amerika jgn dilawan pak. suka suka dia aja  mau cetak duit aja tinggal cetak, kalau uda ketara tinggal bikin krisis biar mulus nyetak duitnya",BACA,11:48:10 AM,Sunday April 18 2021
90,91,Dilan2000,Ya kan ada sejarahnya juga amerika meninggalkan standar emas. Baca baca atuhhh,BACA,11:43:37 AM,Sunday April 18 2021
91,92,Dee,"Besok FREN ada kemungkinan turun ke 93-94, habistu ngerokettt
",FREN,11:40:06 AM,Sunday April 18 2021
92,93,Charles Prop,"Membalas : Tolak ukur cuma satu pak dan valid no debate dinar dan dirham.. tidak pernah mengalami inflasi maupun deflasi dan sesuai syariat
skip dah saya bu kalau uda menyangkut agama ",SATU,11:34:13 AM,Sunday April 18 2021
93,94,Cut Ema,"Membalas : ga ada ngejudge bu. cm mau membedakan saja mana tolok ukur ekonomi mana yg bukan.
Tolak ukur cuma satu pak dan valid no debate dinar dan dirham.. tidak pernah mengalami inflasi maupun deflasi dan sesuai syariat agama... sebaiknya pelajari adab sebelum mempelajari suatu ilmu.. 

Dengan mempelajari adab, maka kita jadi mudah memahami ilmu.  ",SATU,11:31:06 AM,Sunday April 18 2021
94,95,Arie May,"Membalas : Beratus ratus tahun yg dulu saham juga ngk ada nilainya pak... Ngk bs jadi tolak ukur kekayaan... Tapi simpanan emas yg jd tolak
Emang emas sama tanah itu real investment sih",REAL,11:27:46 AM,Sunday April 18 2021
95,96,Jee Satya,"Membalas : saham itu juga tolak ukur ekonomi,sedang coin nda. coin nda ada manusia tetep live on, wallstreet collapse? pernah kepikiran jad
Ada satu saja kelebihan digital coin yg alasannya klasik tp unggul dg catatan: asal system internet dunia (enteprize network www (world wide web) )tidak musnah itu saja. ",SATU,11:25:42 AM,Sunday April 18 2021
96,97,Cut Ema,"Sudah sudah pak... ketika ada org lain yg tdk sejalan dgn kita bukan berarti mereka salah dan kita pun blm tentu benar. Karena sejatinya gk ada satu pun manusia yang tau akan masa depan kecuali sang pencipta... 

Beberapq bulan kebelakang memang saham lg mengecewakan lalu coin mulai hype dan gampang untuk profit. Yah apa salahnya mungkin mereka yg maen coin memanfaatkan momentum untuk memperbaiki porto dengan profit di coin.. atau mungkin ada yg bertahan hidup dgn trading saham lalu loss banyak dia pindah ke koin buat ksh makan anak istri ibu kakak ade dll... 

We never walk in their shoes pak...dont quickly to judge anything.. lg resesi begini hati gampang terluka krn ulah lidah kita pak.. ada baiknya kita lebih bijaksana dgn berkata baik atau diam. 

Karena Salamatul insan fie hifdzil lisan 
( keselamatan manusia itu terdapat dalam penjagaan lidahnya.) HR. Bukhari shahih. 

Dr hadist di agama saya   ","KOIN,MASA,SATU",11:24:02 AM,Sunday April 18 2021
97,98,Rays_Man,"Membalas : Photo
saatnya ikut akum y Pak   
Membalas : Photo
kayak bbtn, asing stay, lokal distribusi.. 
yg nggak CL pusing   
atau dr trader jd investor  ",BBTN,10:48:58 AM,Sunday April 18 2021
